nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  7.268514873E-02 -8.275725543E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.974780791E-02 -7.534816106E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  7.632447425E-02 -9.133380053E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  6.711700096E-02 -6.881474622E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  8.125592538E-02 -1.015857894E+03 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.459770456E-02 -6.295797706E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.212886402E-02 -5.763790402E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  8.824667497E-02 -1.144330531E+03 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  5.972545726E-02 -5.274727424E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  5.742396802E-02 -4.820242188E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  9.778063301E-02 -1.325901940E+03 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  5.522154718E-02 -4.394635203E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  5.308731008E-02 -3.992014346E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  1.109720516E-01 -1.596813129E+03 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  5.098688373E-02 -3.607253062E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.272132066E-01 -1.893375782E+03 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  4.887729679E-02 -3.236327617E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  4.671092717E-02 -2.874392228E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.450428350E-01 -2.181261769E+03 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  4.446538164E-02 -2.522780550E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.628805414E-01 -2.479207729E+03 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  4.232686786E-02 -2.212517209E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.798563477E-01 -2.786996052E+03 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  4.012730733E-02 -1.914632767E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.960227254E-01 -3.095215094E+03 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  3.819364659E-02 -1.671137383E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  2.099278981E-01 -3.329855908E+03 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.175827303E-01 -3.427364385E+03 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  3.646711143E-02 -1.468056613E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.197593510E-01 -3.454989209E+03 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  3.493756527E-02 -1.296136204E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  2.205486299E-01 -3.452928667E+03 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  3.359272827E-02 -1.151178309E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  2.203647504E-01 -3.401511139E+03 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  3.241754660E-02 -1.029318609E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  2.185474046E-01 -3.284308189E+03 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  3.140113894E-02 -9.271033947E+01 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  3.053129721E-02 -8.417054711E+01 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  2.151452225E-01 -3.084327407E+03 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  2.979422968E-02 -7.705785384E+01 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.104150859E-01 -2.806510856E+03 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  2.917641456E-02 -7.115120525E+01 
        43  9.877650000E-01 -2.963870000E-03  0.000000000E+00  2.866340912E-02 -6.626156100E+01 
        44  9.921460000E-01 -2.356690000E-03  0.000000000E+00  2.824166009E-02 -6.222551676E+01 
        45  1.095110000E-04 -1.855900000E-03  0.000000000E+00  2.032598166E-01 -2.488803504E+03 
        46  9.957970000E-01 -1.848260000E-03  0.000000000E+00  2.790139447E-02 -5.890060035E+01 
        47  9.988390000E-01 -1.422790000E-03  0.000000000E+00  2.761672280E-02 -5.613749271E+01 
        48  1.001370000E+00 -1.062990000E-03  0.000000000E+00  2.731384236E-02 -5.369593229E+01 
        49  1.003480000E+00 -7.543150000E-04  0.000000000E+00  2.696592303E-02 -5.135158287E+01 
        50  1.005240000E+00 -4.991700000E-04  0.000000000E+00  2.667535894E-02 -4.936216289E+01 
        51  1.006710000E+00 -2.932730000E-04  0.000000000E+00  2.655283508E-02 -4.802141296E+01 
        52  1.007930000E+00 -1.294160000E-04  0.000000000E+00  2.656064208E-02 -4.741728493E+01 
        53  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.921511799E-01 -2.145749324E+03 
        54  1.008950000E+00  0.000000000E+00  0.000000000E+00  1.772567278E-02 -4.806711828E+01 
        55  1.008950000E+00  1.250000000E-03  0.000000000E+00  4.024052894E-03 -4.914393775E+01 
        56  9.957970000E-01  1.848260000E-03  0.000000000E+00  2.503047588E-03  3.704184585E+02 
        57  1.095110000E-04  1.855900000E-03  0.000000000E+00  1.778548278E-01 -1.748566227E+03 
        58  9.921460000E-01  2.356690000E-03  0.000000000E+00  3.254845287E-03  3.654293913E+02 
        59  1.008950000E+00  2.500000000E-03  0.000000000E+00  4.403719801E-03 -4.854292544E+01 
        60  9.877650000E-01  2.963870000E-03  0.000000000E+00  2.823560229E-03  3.606336041E+02 
        61  9.825070000E-01  3.688230000E-03  0.000000000E+00  6.848343685E-03  3.542466209E+02 
        62  4.384000000E-04  3.696570000E-03  0.000000000E+00  1.616985617E-01 -1.315603514E+03 
        63  1.008950000E+00  3.750000000E-03  0.000000000E+00  4.378565625E-03 -4.819672515E+01 
        64  9.988390000E-01  3.807740000E-03  0.000000000E+00  3.945192413E-03  3.750717311E+02 
        65  9.761960000E-01  4.551510000E-03  0.000000000E+00  1.474618631E-02  3.416575195E+02 
        66  1.008950000E+00  5.000000000E-03  0.000000000E+00  3.588750742E-03 -4.750241004E+01 
        67  9.860190000E-04  5.518970000E-03  0.000000000E+00  1.443067780E-01 -8.966970608E+02 
        68  9.686220000E-01  5.578890000E-03  0.000000000E+00  2.220868515E-02  3.223800909E+02 
        69  1.001370000E+00  5.982190000E-03  0.000000000E+00  1.195996164E-02  3.714168372E+02 
        70  1.008950000E+00  6.250000000E-03  0.000000000E+00  2.184568973E-03 -4.681848916E+01 
        71  9.595320000E-01  6.799650000E-03  0.000000000E+00  2.860257558E-02  2.991791435E+02 
        72  1.752850000E-03  7.324960000E-03  0.000000000E+00  1.263150099E-01 -5.154822372E+02 
        73  1.008950000E+00  7.500000000E-03  0.000000000E+00  1.881672081E-03 -4.669117260E+01 
        74  1.003480000E+00  7.784150000E-03  0.000000000E+00  2.255835063E-02  3.503169709E+02 
        75  9.486220000E-01  8.247430000E-03  0.000000000E+00  3.389046625E-02  2.748461497E+02 
        76  1.008950000E+00  8.750000000E-03  0.000000000E+00  4.040955275E-03 -4.825022463E+01 
        77  2.745270000E-03  9.124550000E-03  0.000000000E+00  1.084210825E-01 -1.800332684E+02 
        78  1.005240000E+00  9.288160000E-03  0.000000000E+00  3.306423850E-02  3.128997790E+02 
        79  9.355260000E-01  9.960600000E-03  0.000000000E+00  3.825042520E-02  2.512766237E+02 
        80  1.008950000E+00  1.000000000E-02  0.000000000E+00  7.805820338E-03 -5.086968914E+01 
        81  1.006710000E+00  1.054920000E-02  0.000000000E+00  4.335343448E-02  2.588170777E+02 
        82  3.983540000E-03  1.093890000E-02  0.000000000E+00  9.122084217E-02  8.842241728E+01 
        83  1.008950000E+00  1.125000000E-02  0.000000000E+00  1.053702201E-02 -6.356928386E+01 
        84  1.007930000E+00  1.160880000E-02  0.000000000E+00  5.594716981E-02  1.918972984E+02 
        85  9.198070000E-01  1.198220000E-02  0.000000000E+00  4.185223287E-02  2.294269259E+02 
        86  1.008950000E+00  1.250000000E-02  0.000000000E+00  4.150954978E-02  3.458077782E+01 
        87  5.510960000E-03  1.280140000E-02  0.000000000E+00  7.483853003E-02  2.962612051E+02 
        88  9.009380000E-01  1.436040000E-02  0.000000000E+00  4.484419396E-02  2.097986190E+02 
        89  7.411530000E-03  1.476420000E-02  0.000000000E+00  5.879248103E-02  4.658303956E+02 
        90  9.850590000E-03  1.691540000E-02  0.000000000E+00  4.259815429E-02  5.944724929E+02 
        91  8.782860000E-01  1.714700000E-02  0.000000000E+00  4.735221071E-02  1.925835466E+02 
        92  1.318260000E-02  1.942040000E-02  0.000000000E+00  2.585451881E-02  6.845853187E+02 
        93  8.510930000E-01  2.039720000E-02  0.000000000E+00  4.947605673E-02  1.778195869E+02 
        94  1.821900000E-02  2.259850000E-02  0.000000000E+00  9.386231695E-03  7.317176411E+02 
        95  8.159680000E-01  2.444550000E-02  0.000000000E+00  5.133058480E-02  1.651817991E+02 
        96  2.634450000E-02  2.677890000E-02  0.000000000E+00  9.422529622E-03  7.293896936E+02 
        97  7.808250000E-01  2.833060000E-02  0.000000000E+00  5.275909159E-02  1.561675211E+02 
        98  3.777470000E-02  3.147510000E-02  0.000000000E+00  2.484796521E-02  6.840812657E+02 
        99  7.399050000E-01  3.264710000E-02  0.000000000E+00  5.399413399E-02  1.494976878E+02 
       100  6.989630000E-01  3.673990000E-02  0.000000000E+00  5.500908858E-02  1.453069920E+02 
       101  5.488770000E-02  3.697740000E-02  0.000000000E+00  3.861135063E-02  6.086540985E+02 
       102  6.579970000E-01  4.059990000E-02  0.000000000E+00  5.590971459E-02  1.431072228E+02 
       103  8.351470000E-02  4.379180000E-02  0.000000000E+00  5.104139417E-02  5.054678084E+02 
       104  6.170090000E-01  4.421250000E-02  0.000000000E+00  5.673522608E-02  1.426303016E+02 
       105  5.759990000E-01  4.755650000E-02  0.000000000E+00  5.753747321E-02  1.436276300E+02 
