nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  6.381233433E-02  1.313739536E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.314847140E-02  1.112697077E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  6.467135536E-02  1.582669100E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  6.262891897E-02  9.612368493E+01 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  6.562758536E-02  1.947839161E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.212290522E-02  8.460011603E+01 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.154706324E-02  7.578935378E+01 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  6.606103058E-02  2.452311431E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.089881019E-02  6.903756382E+01 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.023364229E-02  6.389560352E+01 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  6.403923620E-02  3.190964829E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  5.958421881E-02  6.004582153E+01 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  5.896242156E-02  5.725375745E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  5.701099027E-02  4.242625823E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  5.836888342E-02  5.539423709E+01 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  4.574344263E-02  5.362586679E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  5.779688221E-02  5.434884743E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  5.722175855E-02  5.418680019E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  3.264795210E-02  6.230242029E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  5.659610215E-02  5.506985074E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.753492677E-02  6.825670071E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  5.590770029E-02  5.724373794E+01 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  7.008938401E-03  7.097286871E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.347539462E-02  6.934620339E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  5.510957185E-02  6.129094670E+01 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  3.037651135E-02  6.381337506E+02 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  4.661727768E-02  5.458307288E+02 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  5.409001844E-02  6.738759205E+01 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  6.271806511E-02  4.142090490E+02 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  7.906350293E-02  2.446368592E+02 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  5.281230322E-02  7.558752417E+01 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  9.596716635E-02  2.561283933E+01 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  1.135637200E-01 -2.532747607E+02 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  5.138551588E-02  8.717326187E+01 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  1.313808092E-01 -5.779122399E+02 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  1.486057432E-01 -9.344235368E+02 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  4.989545864E-02  1.040620068E+02 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  1.647709842E-01 -1.305337119E+03 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.792734421E-01 -1.648603781E+03 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  3.808031460E-02  1.152710751E+02 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  1.907555549E-01 -1.945188024E+03 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  1.656509107E-02  8.826259102E+01 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  1.983265982E-01 -2.218513726E+03 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  2.034190644E-01 -2.461218831E+03 
        45  9.641170000E-01  6.185660000E-03  0.000000000E+00  1.854828322E-02  6.461630110E+01 
        46  1.752850000E-03  7.324960000E-03  0.000000000E+00  2.073430751E-01 -2.646260653E+03 
        47  2.745270000E-03  9.124550000E-03  0.000000000E+00  2.100307182E-01 -2.767608525E+03 
        48  9.337850000E-01  1.018640000E-02  0.000000000E+00  2.302821423E-02  3.552985033E+01 
        49  3.983540000E-03  1.093890000E-02  0.000000000E+00  2.115453096E-01 -2.835617501E+03 
        50  5.510960000E-03  1.280140000E-02  0.000000000E+00  2.125909939E-01 -2.862992821E+03 
        51  9.034350000E-01  1.404860000E-02  0.000000000E+00  2.743229958E-02  3.045245672E+00 
        52  7.411530000E-03  1.476420000E-02  0.000000000E+00  2.123265639E-01 -2.864738682E+03 
        53  9.850590000E-03  1.691540000E-02  0.000000000E+00  2.061786060E-01 -2.782684275E+03 
        54  8.625920000E-01  1.903530000E-02  0.000000000E+00  3.155780528E-02 -3.353795517E+01 
        55  1.318260000E-02  1.942040000E-02  0.000000000E+00  1.942120376E-01 -2.572059522E+03 
        56  1.821900000E-02  2.259850000E-02  0.000000000E+00  1.807926685E-01 -2.330182581E+03 
        57  8.217210000E-01  2.379390000E-02  0.000000000E+00  3.520992139E-02 -7.095472877E+01 
        58  2.634450000E-02  2.677890000E-02  0.000000000E+00  1.660010905E-01 -2.089861859E+03 
        59  7.808250000E-01  2.833060000E-02  0.000000000E+00  3.831332359E-02 -1.071678111E+02 
        60  3.777470000E-02  3.147510000E-02  0.000000000E+00  1.490693240E-01 -1.834247344E+03 
        61  7.399050000E-01  3.264710000E-02  0.000000000E+00  4.102788864E-02 -1.425238117E+02 
        62  6.989630000E-01  3.673990000E-02  0.000000000E+00  4.348387616E-02 -1.777387865E+02 
        63  5.488770000E-02  3.697740000E-02  0.000000000E+00  1.309852864E-01 -1.580305636E+03 
        64  6.579970000E-01  4.059990000E-02  0.000000000E+00  4.579142851E-02 -2.134079678E+02 
        65  8.351470000E-02  4.379180000E-02  0.000000000E+00  1.138007546E-01 -1.323536109E+03 
        66  6.170090000E-01  4.421250000E-02  0.000000000E+00  4.800564105E-02 -2.499090011E+02 
        67  5.759990000E-01  4.755650000E-02  0.000000000E+00  5.016895646E-02 -2.878142951E+02 
        68  1.241140000E-01  5.043730000E-02  0.000000000E+00  9.900765118E-02 -1.096567042E+03 
        69  5.349650000E-01  5.060440000E-02  0.000000000E+00  5.232474915E-02 -3.277035505E+02 
        70  4.939080000E-01  5.332060000E-02  0.000000000E+00  5.451739850E-02 -3.701144835E+02 
        71  1.650180000E-01  5.486620000E-02  0.000000000E+00  8.701151839E-02 -9.353771372E+02 
        72  4.528280000E-01  5.566140000E-02  0.000000000E+00  5.679767124E-02 -4.156645805E+02 
        73  4.117260000E-01  5.757270000E-02  0.000000000E+00  5.914361105E-02 -4.651285466E+02 
        74  2.060650000E-01  5.771190000E-02  0.000000000E+00  7.801201922E-02 -8.200374208E+02 
        75  3.706030000E-01  5.898830000E-02  0.000000000E+00  6.155386469E-02 -5.195207822E+02 
        76  2.471780000E-01  5.933890000E-02  0.000000000E+00  7.173992549E-02 -7.270141127E+02 
        77  3.294650000E-01  5.982680000E-02  0.000000000E+00  6.418473370E-02 -5.800763474E+02 
        78  2.883190000E-01  5.998690000E-02  0.000000000E+00  6.738004442E-02 -6.484289236E+02 
        79  2.883190000E-01 -5.998690000E-02  1.666670000E-01  6.381233439E-02  1.313739553E+02 
        80  3.294650000E-01 -5.982680000E-02  1.666670000E-01  6.314847137E-02  1.112697068E+02 
        81  2.471780000E-01 -5.933890000E-02  1.666670000E-01  6.467135554E-02  1.582669158E+02 
        82  3.706030000E-01 -5.898830000E-02  1.666670000E-01  6.262891901E-02  9.612368587E+01 
        83  2.060650000E-01 -5.771190000E-02  1.666670000E-01  6.562758557E-02  1.947839252E+02 
        84  4.117260000E-01 -5.757270000E-02  1.666670000E-01  6.212290530E-02  8.460011748E+01 
        85  4.528280000E-01 -5.566140000E-02  1.666670000E-01  6.154706333E-02  7.578935486E+01 
        86  1.650180000E-01 -5.486620000E-02  1.666670000E-01  6.606103053E-02  2.452311680E+02 
        87  4.939080000E-01 -5.332060000E-02  1.666670000E-01  6.089881022E-02  6.903756405E+01 
        88  5.349650000E-01 -5.060440000E-02  1.666670000E-01  6.023364234E-02  6.389560386E+01 
        89  1.241140000E-01 -5.043730000E-02  1.666670000E-01  6.403923404E-02  3.190965317E+02 
        90  5.759990000E-01 -4.755650000E-02  1.666670000E-01  5.958421886E-02  6.004582176E+01 
        91  6.170090000E-01 -4.421250000E-02  1.666670000E-01  5.896242158E-02  5.725375751E+01 
        92  8.351470000E-02 -4.379180000E-02  1.666670000E-01  5.701098257E-02  4.242626747E+02 
        93  6.579970000E-01 -4.059990000E-02  1.666670000E-01  5.836888342E-02  5.539423711E+01 
        94  5.488770000E-02 -3.697740000E-02  1.666670000E-01  4.574343272E-02  5.362587503E+02 
        95  6.989630000E-01 -3.673990000E-02  1.666670000E-01  5.779688217E-02  5.434884738E+01 
        96  7.399050000E-01 -3.264710000E-02  1.666670000E-01  5.722175856E-02  5.418680018E+01 
        97  3.777470000E-02 -3.147510000E-02  1.666670000E-01  3.264794360E-02  6.230242463E+02 
        98  7.808250000E-01 -2.833060000E-02  1.666670000E-01  5.659610210E-02  5.506985083E+01 
        99  2.634450000E-02 -2.677890000E-02  1.666670000E-01  1.753492243E-02  6.825670201E+02 
       100  8.217210000E-01 -2.379390000E-02  1.666670000E-01  5.590770019E-02  5.724373837E+01 
       101  1.821900000E-02 -2.259850000E-02  1.666670000E-01  7.008937401E-03  7.097286882E+02 
       102  1.318260000E-02 -1.942040000E-02  1.666670000E-01  1.347540749E-02  6.934620061E+02 
       103  8.625920000E-01 -1.903530000E-02  1.666670000E-01  5.510957184E-02  6.129094672E+01 
       104  9.850590000E-03 -1.691540000E-02  1.666670000E-01  3.037652943E-02  6.381336698E+02 
       105  7.411530000E-03 -1.476420000E-02  1.666670000E-01  4.661729642E-02  5.458305993E+02 
       106  9.034350000E-01 -1.404860000E-02  1.666670000E-01  5.409001840E-02  6.738759228E+01 
       107  5.510960000E-03 -1.280140000E-02  1.666670000E-01  6.271808209E-02  4.142088886E+02 
       108  3.983540000E-03 -1.093890000E-02  1.666670000E-01  7.906351747E-02  2.446366954E+02 
       109  9.337850000E-01 -1.018640000E-02  1.666670000E-01  5.281230316E-02  7.558752456E+01 
       110  2.745270000E-03 -9.124550000E-03  1.666670000E-01  9.596717753E-02  2.561267607E+01 
       111  1.752850000E-03 -7.324960000E-03  1.666670000E-01  1.135637278E-01 -2.532748943E+02 
       112  9.641170000E-01 -6.185660000E-03  1.666670000E-01  5.138551578E-02  8.717326291E+01 
       113  9.860190000E-04 -5.518970000E-03  1.666670000E-01  1.313808137E-01 -5.779123279E+02 
       114  4.384000000E-04 -3.696570000E-03  1.666670000E-01  1.486057454E-01 -9.344235844E+02 
       115  9.885790000E-01 -2.851310000E-03  1.666670000E-01  4.989545824E-02  1.040620120E+02 
       116  1.095110000E-04 -1.855900000E-03  1.666670000E-01  1.647709849E-01 -1.305337135E+03 
       117  0.000000000E+00  0.000000000E+00  1.666670000E-01  1.792734421E-01 -1.648603781E+03 
       118  1.008950000E+00  0.000000000E+00  1.666670000E-01  3.293915707E-02  1.060674006E+02 
       119  1.095110000E-04  1.855900000E-03  1.666670000E-01  1.907555545E-01 -1.945188012E+03 
       120  9.885790000E-01  2.851310000E-03  1.666670000E-01  1.656509116E-02  8.826259607E+01 
       121  4.384000000E-04  3.696570000E-03  1.666670000E-01  1.983265974E-01 -2.218513692E+03 
       122  9.860190000E-04  5.518970000E-03  1.666670000E-01  2.034190633E-01 -2.461218775E+03 
       123  9.641170000E-01  6.185660000E-03  1.666670000E-01  1.854828289E-02  6.461630320E+01 
       124  1.752850000E-03  7.324960000E-03  1.666670000E-01  2.073430736E-01 -2.646260586E+03 
       125  2.745270000E-03  9.124550000E-03  1.666670000E-01  2.100307169E-01 -2.767608467E+03 
       126  9.337850000E-01  1.018640000E-02  1.666670000E-01  2.302821404E-02  3.552985158E+01 
       127  3.983540000E-03  1.093890000E-02  1.666670000E-01  2.115453087E-01 -2.835617460E+03 
       128  5.510960000E-03  1.280140000E-02  1.666670000E-01  2.125909928E-01 -2.862992813E+03 
       129  9.034350000E-01  1.404860000E-02  1.666670000E-01  2.743229944E-02  3.045246813E+00 
       130  7.411530000E-03  1.476420000E-02  1.666670000E-01  2.123265658E-01 -2.864738687E+03 
       131  9.850590000E-03  1.691540000E-02  1.666670000E-01  2.061786178E-01 -2.782684452E+03 
       132  8.625920000E-01  1.903530000E-02  1.666670000E-01  3.155780527E-02 -3.353795503E+01 
       133  1.318260000E-02  1.942040000E-02  1.666670000E-01  1.942120473E-01 -2.572059714E+03 
       134  1.821900000E-02  2.259850000E-02  1.666670000E-01  1.807926715E-01 -2.330182630E+03 
       135  8.217210000E-01  2.379390000E-02  1.666670000E-01  3.520992090E-02 -7.095472336E+01 
       136  2.634450000E-02  2.677890000E-02  1.666670000E-01  1.660010947E-01 -2.089861927E+03 
       137  7.808250000E-01  2.833060000E-02  1.666670000E-01  3.831332341E-02 -1.071678088E+02 
       138  3.777470000E-02  3.147510000E-02  1.666670000E-01  1.490693351E-01 -1.834247501E+03 
       139  7.399050000E-01  3.264710000E-02  1.666670000E-01  4.102788870E-02 -1.425238125E+02 
       140  6.989630000E-01  3.673990000E-02  1.666670000E-01  4.348387599E-02 -1.777387840E+02 
       141  5.488770000E-02  3.697740000E-02  1.666670000E-01  1.309853009E-01 -1.580305838E+03 
       142  6.579970000E-01  4.059990000E-02  1.666670000E-01  4.579142853E-02 -2.134079682E+02 
       143  8.351470000E-02  4.379180000E-02  1.666670000E-01  1.138007669E-01 -1.323536307E+03 
       144  6.170090000E-01  4.421250000E-02  1.666670000E-01  4.800564111E-02 -2.499090022E+02 
       145  5.759990000E-01  4.755650000E-02  1.666670000E-01  5.016895661E-02 -2.878142978E+02 
       146  1.241140000E-01  5.043730000E-02  1.666670000E-01  9.900765854E-02 -1.096567148E+03 
       147  5.349650000E-01  5.060440000E-02  1.666670000E-01  5.232474931E-02 -3.277035536E+02 
       148  4.939080000E-01  5.332060000E-02  1.666670000E-01  5.451739859E-02 -3.701144852E+02 
       149  1.650180000E-01  5.486620000E-02  1.666670000E-01  8.701152287E-02 -9.353771919E+02 
       150  4.528280000E-01  5.566140000E-02  1.666670000E-01  5.679767157E-02 -4.156645872E+02 
       151  4.117260000E-01  5.757270000E-02  1.666670000E-01  5.914361139E-02 -4.651285541E+02 
       152  2.060650000E-01  5.771190000E-02  1.666670000E-01  7.801202081E-02 -8.200374425E+02 
       153  3.706030000E-01  5.898830000E-02  1.666670000E-01  6.155386487E-02 -5.195207863E+02 
       154  2.471780000E-01  5.933890000E-02  1.666670000E-01  7.173992646E-02 -7.270141288E+02 
       155  3.294650000E-01  5.982680000E-02  1.666670000E-01  6.418473356E-02 -5.800763443E+02 
       156  2.883190000E-01  5.998690000E-02  1.666670000E-01  6.738004469E-02 -6.484289290E+02 
       157  2.883190000E-01 -5.998690000E-02  3.333330000E-01  6.381233439E-02  1.313739553E+02 
       158  3.294650000E-01 -5.982680000E-02  3.333330000E-01  6.314847137E-02  1.112697068E+02 
       159  2.471780000E-01 -5.933890000E-02  3.333330000E-01  6.467135554E-02  1.582669158E+02 
       160  3.706030000E-01 -5.898830000E-02  3.333330000E-01  6.262891901E-02  9.612368587E+01 
       161  2.060650000E-01 -5.771190000E-02  3.333330000E-01  6.562758557E-02  1.947839252E+02 
       162  4.117260000E-01 -5.757270000E-02  3.333330000E-01  6.212290530E-02  8.460011748E+01 
       163  4.528280000E-01 -5.566140000E-02  3.333330000E-01  6.154706333E-02  7.578935486E+01 
       164  1.650180000E-01 -5.486620000E-02  3.333330000E-01  6.606103053E-02  2.452311680E+02 
       165  4.939080000E-01 -5.332060000E-02  3.333330000E-01  6.089881022E-02  6.903756405E+01 
       166  5.349650000E-01 -5.060440000E-02  3.333330000E-01  6.023364234E-02  6.389560386E+01 
       167  1.241140000E-01 -5.043730000E-02  3.333330000E-01  6.403923404E-02  3.190965317E+02 
       168  5.759990000E-01 -4.755650000E-02  3.333330000E-01  5.958421886E-02  6.004582176E+01 
       169  6.170090000E-01 -4.421250000E-02  3.333330000E-01  5.896242158E-02  5.725375751E+01 
       170  8.351470000E-02 -4.379180000E-02  3.333330000E-01  5.701098257E-02  4.242626747E+02 
       171  6.579970000E-01 -4.059990000E-02  3.333330000E-01  5.836888342E-02  5.539423711E+01 
       172  5.488770000E-02 -3.697740000E-02  3.333330000E-01  4.574343272E-02  5.362587503E+02 
       173  6.989630000E-01 -3.673990000E-02  3.333330000E-01  5.779688217E-02  5.434884738E+01 
       174  7.399050000E-01 -3.264710000E-02  3.333330000E-01  5.722175856E-02  5.418680018E+01 
       175  3.777470000E-02 -3.147510000E-02  3.333330000E-01  3.264794360E-02  6.230242463E+02 
       176  7.808250000E-01 -2.833060000E-02  3.333330000E-01  5.659610210E-02  5.506985083E+01 
       177  2.634450000E-02 -2.677890000E-02  3.333330000E-01  1.753492243E-02  6.825670201E+02 
       178  8.217210000E-01 -2.379390000E-02  3.333330000E-01  5.590770019E-02  5.724373837E+01 
       179  1.821900000E-02 -2.259850000E-02  3.333330000E-01  7.008937401E-03  7.097286882E+02 
       180  1.318260000E-02 -1.942040000E-02  3.333330000E-01  1.347540749E-02  6.934620061E+02 
       181  8.625920000E-01 -1.903530000E-02  3.333330000E-01  5.510957184E-02  6.129094672E+01 
       182  9.850590000E-03 -1.691540000E-02  3.333330000E-01  3.037652943E-02  6.381336698E+02 
       183  7.411530000E-03 -1.476420000E-02  3.333330000E-01  4.661729642E-02  5.458305993E+02 
       184  9.034350000E-01 -1.404860000E-02  3.333330000E-01  5.409001840E-02  6.738759228E+01 
