nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  4.640570229E-02  5.603102489E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  5.227458472E-02  5.176220436E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  3.909671755E-02  6.055133532E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  5.709870527E-02  4.776265490E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  2.974460840E-02  6.510860841E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.114213940E-02  4.401599104E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.460357554E-02  4.048725955E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  1.695421371E-02  6.930351949E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.764073883E-02  3.713845369E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  7.038156136E-02  3.393242073E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  8.010096841E-03  7.144291409E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  7.293359745E-02  3.083720219E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  7.538256879E-02  2.782690187E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  2.160057804E-02  6.636713042E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  7.779210967E-02  2.488201308E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  5.317657465E-02  4.883775991E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  8.020697364E-02  2.198458142E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  8.266274817E-02  1.910603914E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  8.714097149E-02  1.517360704E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  8.520269293E-02  1.618836605E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.232545051E-01 -3.831877142E+02 
