nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  1.851284001E-02 -3.997296895E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  1.892383640E-02 -3.909428715E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  1.763211499E-02 -4.168008232E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  1.911784160E-02 -3.851226461E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  1.454176375E-02 -4.556273145E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  1.902992133E-02 -3.805589082E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  1.886625598E-02 -3.775467103E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  6.264449749E-03 -5.478502799E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  1.885998097E-02 -3.761346036E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  1.899450753E-02 -3.756995804E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  1.276986965E-02 -7.617409757E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  1.918665843E-02 -3.758526080E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  1.942111494E-02 -3.763470364E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  4.571055771E-02 -1.165098179E+03 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  1.971819145E-02 -3.769822475E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  8.489293990E-02 -1.648018533E+03 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  2.006655416E-02 -3.775906907E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  2.042085310E-02 -3.779509536E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.206424146E-01 -2.136971600E+03 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  2.068393295E-02 -3.775898749E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.515097367E-01 -2.659223316E+03 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  2.069266647E-02 -3.763806132E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.787605976E-01 -3.197396365E+03 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  2.038821358E-02 -3.743013965E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  2.027267687E-01 -3.725136056E+03 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  1.981176395E-02 -3.717016949E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  2.243631523E-01 -4.213086496E+03 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.418887179E-01 -4.561055550E+03 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  1.894530864E-02 -3.687473401E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.525315770E-01 -4.777148293E+03 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  1.781042801E-02 -3.656783201E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  2.587770281E-01 -4.941099739E+03 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  1.649273986E-02 -3.630442793E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  2.637036462E-01 -5.055246474E+03 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  1.511645953E-02 -3.610042599E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  2.666265385E-01 -5.091145534E+03 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  1.375630973E-02 -3.592909512E+02 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  1.237494116E-02 -3.579081284E+02 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  2.669869780E-01 -5.011832105E+03 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  1.085472987E-02 -3.569601030E+02 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.652238068E-01 -4.788252996E+03 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  9.154513159E-03 -3.564517373E+02 
        43  9.877650000E-01 -2.963870000E-03  0.000000000E+00  7.343382877E-03 -3.562963546E+02 
        44  9.921460000E-01 -2.356690000E-03  0.000000000E+00  5.479846010E-03 -3.565704871E+02 
        45  1.095110000E-04 -1.855900000E-03  0.000000000E+00  2.615584243E-01 -4.436477201E+03 
        46  9.957970000E-01 -1.848260000E-03  0.000000000E+00  3.567436464E-03 -3.573940482E+02 
        47  9.988390000E-01 -1.422790000E-03  0.000000000E+00  1.669211445E-03 -3.588846935E+02 
        48  1.001370000E+00 -1.062990000E-03  0.000000000E+00  1.361355485E-03 -3.612461213E+02 
        49  1.003480000E+00 -7.543150000E-04  0.000000000E+00  3.217347011E-03 -3.647896953E+02 
