nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  9.792959144E-02  2.789322835E+01 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  9.868244503E-02  1.761114362E+01 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  9.675363766E-02  4.374496078E+01 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  9.915100010E-02  1.133396315E+01 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  9.493335161E-02  6.773790648E+01 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  9.939731794E-02  7.848413077E+00 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  9.948244058E-02  6.435927869E+00 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  9.206948327E-02  1.041578315E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  9.946392987E-02  6.743797700E+00 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  9.935549904E-02  8.309012550E+00 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  8.726754267E-02  1.634477497E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  9.917631842E-02  1.084895861E+01 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  9.893566793E-02  1.423969305E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  7.963176476E-02  2.530577986E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  9.863716268E-02  1.843241970E+01 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  6.975065984E-02  3.578457796E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  9.827701943E-02  2.347052950E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  9.784318853E-02  2.951398445E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  5.860235690E-02  4.597457401E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  9.731367138E-02  3.686618444E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  4.601220291E-02  5.535788232E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  9.664847853E-02  4.607017226E+01 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  3.214636286E-02  6.312622522E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.825961099E-02  6.823586024E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  9.577194652E-02  5.797161591E+01 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  7.087918088E-03  7.055003759E+02 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  8.467551420E-03  7.028163364E+02 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  9.467403982E-02  7.309092046E+01 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.120657734E-02  6.737678591E+02 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  3.556639164E-02  6.148226663E+02 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  9.330756587E-02  9.160222590E+01 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  5.066203116E-02  5.209869799E+02 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  6.639864618E-02  3.875863874E+02 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  9.130001999E-02  1.173553851E+02 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  8.259002658E-02  2.121191070E+02 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  9.886876360E-02 -8.909153209E-01 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  8.737029561E-02  1.448637867E+02 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  1.148936072E-01 -2.459500885E+02 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.302034648E-01 -5.139097213E+02 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  8.218470196E-02  1.805522914E+02 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  1.442288131E-01 -7.873707873E+02 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  8.395133972E-02  1.207480698E+02 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  1.563118005E-01 -1.047302881E+03 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  1.660474778E-01 -1.274036448E+03 
        45  9.641170000E-01  6.185660000E-03  0.000000000E+00  8.972116002E-02  7.293322888E+01 
        46  1.752850000E-03  7.324960000E-03  0.000000000E+00  1.734377071E-01 -1.455317413E+03 
        47  2.745270000E-03  9.124550000E-03  0.000000000E+00  1.786677459E-01 -1.587778350E+03 
        48  9.337850000E-01  1.018640000E-02  0.000000000E+00  9.330639688E-02  2.686806443E+01 
        49  3.983540000E-03  1.093890000E-02  0.000000000E+00  1.820310223E-01 -1.673965485E+03 
        50  5.510960000E-03  1.280140000E-02  0.000000000E+00  1.837933304E-01 -1.720058372E+03 
        51  9.034350000E-01  1.404860000E-02  0.000000000E+00  9.615538943E-02 -1.148351119E+01 
        52  7.411530000E-03  1.476420000E-02  0.000000000E+00  1.841733724E-01 -1.731358049E+03 
        53  9.850590000E-03  1.691540000E-02  0.000000000E+00  1.833066892E-01 -1.711438108E+03 
        54  8.625920000E-01  1.903530000E-02  0.000000000E+00  9.880934011E-02 -4.838053025E+01 
