nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  5.859978094E-02  2.983042784E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  5.926371455E-02  2.600488654E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  5.743933581E-02  3.436451512E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  5.975330770E-02  2.272138796E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  5.529134435E-02  3.981006252E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.015981561E-02  1.984329162E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.051611280E-02  1.728788809E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  5.124363441E-02  4.655146230E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.086472417E-02  1.497311822E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.125809462E-02  1.283393615E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  4.268635791E-02  5.505333572E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.169569331E-02  1.082082691E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  6.214943967E-02  8.891285817E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  2.813251554E-02  6.399187289E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  6.260005639E-02  7.005454381E+01 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.026285739E-02  6.991988849E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  6.306260262E-02  5.122627164E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  6.357196922E-02  3.208539961E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.022580114E-02  7.005019759E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  6.415008340E-02  1.220769907E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  3.153979364E-02  6.252763637E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  6.488031499E-02 -8.949167666E+00 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  5.612134377E-02  4.630677469E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  7.999163704E-02  2.221822707E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  6.585621466E-02 -3.197367751E+01 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  1.018506858E-01 -7.533508475E+01 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  1.220898492E-01 -4.120971350E+02 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  6.697023040E-02 -5.660521621E+01 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  1.417851101E-01 -7.861279482E+02 
