nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  8.042049200E-02 -4.477222733E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  7.808474457E-02 -4.254254638E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  8.332691956E-02 -4.714329824E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  7.603355038E-02 -4.044953852E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  8.734767804E-02 -4.964454040E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  7.417132011E-02 -3.848457486E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  7.248613715E-02 -3.663055576E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  9.303447229E-02 -5.231294513E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  7.098573776E-02 -3.487454825E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.964203877E-02 -3.320578485E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  9.975048457E-02 -5.526100431E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.839482182E-02 -3.162032878E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  6.722141772E-02 -3.011426240E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  1.066963359E-01 -5.856422860E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  6.611294185E-02 -2.868939498E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.135278025E-01 -6.113585335E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  6.507326510E-02 -2.736312828E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  6.412033410E-02 -2.615766772E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.198774794E-01 -6.225216908E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  6.324837880E-02 -2.514140677E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.255409909E-01 -6.352392785E+02 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  6.256211106E-02 -2.444470438E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.292861272E-01 -6.204226359E+02 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  6.206250872E-02 -2.400545996E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.284544782E-01 -5.524546209E+02 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  6.177165105E-02 -2.388602771E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  1.243057045E-01 -4.661863452E+02 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  1.196272219E-01 -3.748122224E+02 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  6.171136321E-02 -2.405245735E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  1.146099860E-01 -2.753456606E+02 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  6.190226196E-02 -2.445002508E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  1.090585144E-01 -1.678423525E+02 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  6.229197868E-02 -2.503573142E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  1.029794310E-01 -5.420096914E+01 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  6.288097159E-02 -2.578302452E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  9.592308289E-02  6.029955863E+01 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  6.364282092E-02 -2.665734947E+02 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  6.454326237E-02 -2.761996996E+02 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  8.697481724E-02  1.773440962E+02 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  6.554497397E-02 -2.863193785E+02 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  7.590718799E-02  3.068503991E+02 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  6.661069437E-02 -2.965536796E+02 
        43  9.877650000E-01 -2.963870000E-03  0.000000000E+00  6.770668446E-02 -3.065571622E+02 
        44  9.921460000E-01 -2.356690000E-03  0.000000000E+00  6.880569607E-02 -3.160314832E+02 
        45  1.095110000E-04 -1.855900000E-03  0.000000000E+00  6.303776245E-02  4.407221507E+02 
        46  9.957970000E-01 -1.848260000E-03  0.000000000E+00  6.988978844E-02 -3.247231032E+02 
        47  9.988390000E-01 -1.422790000E-03  0.000000000E+00  7.090521060E-02 -3.322771842E+02 
        48  1.001370000E+00 -1.062990000E-03  0.000000000E+00  7.170073098E-02 -3.376875458E+02 
        49  1.003480000E+00 -7.543150000E-04  0.000000000E+00  7.224066681E-02 -3.399363118E+02 
        50  1.005240000E+00 -4.991700000E-04  0.000000000E+00  7.274457805E-02 -3.407355647E+02 
        51  1.006710000E+00 -2.932730000E-04  0.000000000E+00  7.339739242E-02 -3.419493699E+02 
        52  1.007930000E+00 -1.294160000E-04  0.000000000E+00  7.410496479E-02 -3.437289066E+02 
        53  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.881398515E-02  5.592437486E+02 
        54  1.008950000E+00  0.000000000E+00  0.000000000E+00  4.983779280E-02 -3.559924108E+02 
        55  1.008950000E+00  1.219510000E-03  0.000000000E+00  1.294712702E-02 -3.711674206E+02 
        56  9.957970000E-01  1.848260000E-03  0.000000000E+00  1.123400277E-03  4.284299371E+02 
        57  1.095110000E-04  1.855900000E-03  0.000000000E+00  3.404760277E-02  6.503503530E+02 
        58  9.921460000E-01  2.356690000E-03  0.000000000E+00  4.756600039E-03  4.299611727E+02 
        59  1.008950000E+00  2.439020000E-03  0.000000000E+00  1.536944399E-02 -3.682466385E+02 
        60  9.877650000E-01  2.963870000E-03  0.000000000E+00  1.077158306E-02  4.225790527E+02 
        61  1.008950000E+00  3.658540000E-03  0.000000000E+00  1.776481597E-02 -3.724749930E+02 
        62  9.825070000E-01  3.688230000E-03  0.000000000E+00  1.645200135E-02  4.116319368E+02 
        63  4.384000000E-04  3.696570000E-03  0.000000000E+00  1.948299513E-02  7.086837263E+02 
