nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  6.269202397E-03 -5.903076450E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  3.447658461E-03 -5.854607155E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  9.998277719E-03 -5.974953515E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  1.189374373E-03 -5.826151007E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  1.490337359E-02 -6.102050359E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  1.159612441E-03 -5.831402438E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  2.531759934E-03 -5.866603632E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  2.002991947E-02 -6.357023699E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  3.077289277E-03 -5.918959594E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  2.733922721E-03 -5.997429460E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  2.135312154E-02 -7.062924098E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  1.316600444E-03 -6.108743565E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  2.282485887E-03 -6.239874504E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  1.040646199E-02 -8.897291409E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  6.349312847E-03 -6.373481565E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  2.829571689E-02 -1.185945603E+03 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  1.014381309E-02 -6.496313492E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  1.271461557E-02 -6.592466660E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  7.558982654E-02 -1.572582850E+03 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  1.375204522E-02 -6.649278078E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.174623778E-01 -2.055885622E+03 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  1.352855761E-02 -6.663602746E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.495811607E-01 -2.574897174E+03 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  1.226444422E-02 -6.638764524E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.748805802E-01 -3.056121825E+03 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  1.020879891E-02 -6.589910080E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  1.965554002E-01 -3.508938372E+03 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.155523363E-01 -3.880691107E+03 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  7.679466456E-03 -6.531131529E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.284398915E-01 -4.113480594E+03 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  5.083004089E-03 -6.470993694E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  2.357926019E-01 -4.274321505E+03 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  2.596716385E-03 -6.416660585E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  2.414400061E-01 -4.396921151E+03 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  1.081011869E-03 -6.369733684E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  2.453830118E-01 -4.451308458E+03 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  1.700297324E-03 -6.328704573E+02 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  3.413103383E-03 -6.290909393E+02 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  2.468412976E-01 -4.407096822E+03 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  4.824035717E-03 -6.253479037E+02 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.461290796E-01 -4.234717238E+03 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  5.952062603E-03 -6.213991205E+02 
        43  9.877650000E-01 -2.963870000E-03  0.000000000E+00  6.845848649E-03 -6.170849340E+02 
