nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  6.031790512E-02  2.345304133E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.012621124E-02  2.065246338E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  6.045038374E-02  2.697933438E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  5.994726569E-02  1.839841028E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  6.014345011E-02  3.150500485E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  5.978017380E-02  1.655808850E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  5.959095408E-02  1.503055922E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  5.851721686E-02  3.742658724E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  5.934413546E-02  1.374981584E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  5.906868759E-02  1.265752712E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  5.310970211E-02  4.579075380E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  5.878464949E-02  1.171661819E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  5.849844916E-02  1.089641614E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  4.210670528E-02  5.607691261E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  5.821541957E-02  1.017684222E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  2.727874934E-02  6.500448672E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  5.794488068E-02  9.543750937E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  5.767435412E-02  8.990371165E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.056268292E-02  7.030340092E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  5.737554750E-02  8.516482546E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  9.726395423E-03  7.057186789E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  5.705986011E-02  8.134406880E+01 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  2.860931065E-02  6.450369637E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  4.969369507E-02  5.233607620E+02 
