
 1.08654e+00 -2.47233e-02
 1.08739e+00 -3.08566e-02
 1.08840e+00 -3.82166e-02
 1.08963e+00 -4.70486e-02
 1.09109e+00 -5.76470e-02
 1.09285e+00 -7.03651e-02
 1.09496e+00 -8.56268e-02
 1.09750e+00 -1.03941e-01
 1.10054e+00 -1.25918e-01
 1.10418e+00 -1.52290e-01
 1.10856e+00 -1.83936e-01
 1.11382e+00 -2.21912e-01
 1.12012e+00 -2.67484e-01
 1.12768e+00 -3.22169e-01
 1.13676e+00 -3.87791e-01
 1.14765e+00 -4.66538e-01
 1.16073e+00 -5.61035e-01
 1.17443e+00 -6.60092e-01
 1.18813e+00 -7.59148e-01
 1.20183e+00 -8.58205e-01
 1.21554e+00 -9.57262e-01

 1.11833e+00  0.00000e+00
 1.11849e+00 -1.18868e-03
 1.11869e+00 -2.61510e-03
 1.11892e+00 -4.32680e-03
 1.11921e+00 -6.38084e-03
 1.11955e+00 -8.84569e-03
 1.11996e+00 -1.18035e-02
 1.12045e+00 -1.53529e-02
 1.12104e+00 -1.96121e-02
 1.12175e+00 -2.47233e-02
 1.12259e+00 -3.08566e-02
 1.12361e+00 -3.82166e-02
 1.12483e+00 -4.70486e-02
 1.12630e+00 -5.76470e-02
 1.12806e+00 -7.03651e-02
 1.13017e+00 -8.56268e-02
 1.13270e+00 -1.03941e-01
 1.13574e+00 -1.25918e-01
 1.13939e+00 -1.52290e-01
 1.14377e+00 -1.83936e-01
 1.14902e+00 -2.21912e-01
 1.15533e+00 -2.67484e-01
 1.16289e+00 -3.22169e-01
 1.17197e+00 -3.87791e-01
 1.18286e+00 -4.66538e-01
 1.19593e+00 -5.61035e-01
 1.20964e+00 -6.60092e-01
 1.22334e+00 -7.59148e-01
 1.23704e+00 -8.58205e-01
 1.25074e+00 -9.57262e-01

 1.16058e+00  0.00000e+00
 1.16074e+00 -1.18868e-03
 1.16094e+00 -2.61510e-03
 1.16117e+00 -4.32680e-03
 1.16146e+00 -6.38084e-03
 1.16180e+00 -8.84569e-03
 1.16221e+00 -1.18035e-02
 1.16270e+00 -1.53529e-02
 1.16329e+00 -1.96121e-02
 1.16400e+00 -2.47233e-02
 1.16484e+00 -3.08566e-02
 1.16586e+00 -3.82166e-02
 1.16708e+00 -4.70486e-02
 1.16855e+00 -5.76470e-02
 1.17031e+00 -7.03651e-02
 1.17242e+00 -8.56268e-02
 1.17495e+00 -1.03941e-01
 1.17799e+00 -1.25918e-01
 1.18164e+00 -1.52290e-01
 1.18602e+00 -1.83936e-01
 1.19127e+00 -2.21912e-01
 1.19758e+00 -2.67484e-01
 1.20514e+00 -3.22169e-01
 1.21422e+00 -3.87791e-01
 1.22511e+00 -4.66538e-01
 1.23818e+00 -5.61035e-01
 1.25189e+00 -6.60092e-01
 1.26559e+00 -7.59148e-01
 1.27929e+00 -8.58205e-01
 1.29299e+00 -9.57262e-01

 1.21127e+00  0.00000e+00
 1.21144e+00 -1.18868e-03
 1.21164e+00 -2.61510e-03
 1.21187e+00 -4.32680e-03
 1.21216e+00 -6.38084e-03
 1.21250e+00 -8.84569e-03
 1.21291e+00 -1.18035e-02
 1.21340e+00 -1.53529e-02
 1.21399e+00 -1.96121e-02
 1.21469e+00 -2.47233e-02
 1.21554e+00 -3.08566e-02
 1.21656e+00 -3.82166e-02
 1.21778e+00 -4.70486e-02
 1.21925e+00 -5.76470e-02
 1.22101e+00 -7.03651e-02
 1.22312e+00 -8.56268e-02
 1.22565e+00 -1.03941e-01
 1.22869e+00 -1.25918e-01
 1.23234e+00 -1.52290e-01
 1.23672e+00 -1.83936e-01
 1.24197e+00 -2.21912e-01
 1.24828e+00 -2.67484e-01
 1.25584e+00 -3.22169e-01
 1.26492e+00 -3.87791e-01
 1.27581e+00 -4.66538e-01
 1.28888e+00 -5.61035e-01
 1.30259e+00 -6.60092e-01
 1.31629e+00 -7.59148e-01
 1.32999e+00 -8.58205e-01
 1.34369e+00 -9.57262e-01

 1.27211e+00  0.00000e+00
 1.27228e+00 -1.18868e-03
 1.27248e+00 -2.61510e-03
 1.27271e+00 -4.32680e-03
 1.27300e+00 -6.38084e-03
 1.27334e+00 -8.84569e-03
 1.27375e+00 -1.18035e-02
 1.27424e+00 -1.53529e-02
 1.27483e+00 -1.96121e-02
 1.27553e+00 -2.47233e-02
 1.27638e+00 -3.08566e-02
 1.27740e+00 -3.82166e-02
 1.27862e+00 -4.70486e-02
 1.28009e+00 -5.76470e-02
 1.28185e+00 -7.03651e-02
 1.28396e+00 -8.56268e-02
 1.28649e+00 -1.03941e-01
 1.28953e+00 -1.25918e-01
 1.29318e+00 -1.52290e-01
 1.29756e+00 -1.83936e-01
 1.30281e+00 -2.21912e-01
 1.30911e+00 -2.67484e-01
 1.31668e+00 -3.22169e-01
 1.32576e+00 -3.87791e-01
 1.33665e+00 -4.66538e-01
 1.34972e+00 -5.61035e-01
 1.36342e+00 -6.60092e-01
 1.37713e+00 -7.59148e-01
 1.39083e+00 -8.58205e-01
 1.40453e+00 -9.57262e-01

 1.34512e+00  0.00000e+00
 1.34529e+00 -1.18868e-03
 1.34548e+00 -2.61510e-03
 1.34572e+00 -4.32680e-03
 1.34600e+00 -6.38084e-03
 1.34634e+00 -8.84569e-03
 1.34675e+00 -1.18035e-02
 1.34724e+00 -1.53529e-02
 1.34783e+00 -1.96121e-02
 1.34854e+00 -2.47233e-02
 1.34939e+00 -3.08566e-02
 1.35041e+00 -3.82166e-02
 1.35163e+00 -4.70486e-02
 1.35310e+00 -5.76470e-02
 1.35485e+00 -7.03651e-02
 1.35697e+00 -8.56268e-02
 1.35950e+00 -1.03941e-01
 1.36254e+00 -1.25918e-01
 1.36619e+00 -1.52290e-01
 1.37056e+00 -1.83936e-01
 1.37582e+00 -2.21912e-01
 1.38212e+00 -2.67484e-01
 1.38969e+00 -3.22169e-01
 1.39876e+00 -3.87791e-01
 1.40966e+00 -4.66538e-01
 1.42273e+00 -5.61035e-01
 1.43643e+00 -6.60092e-01
 1.45013e+00 -7.59148e-01
 1.46384e+00 -8.58205e-01
 1.47754e+00 -9.57262e-01

 1.43273e+00  0.00000e+00
 1.43289e+00 -1.18868e-03
 1.43309e+00 -2.61510e-03
 1.43333e+00 -4.32680e-03
 1.43361e+00 -6.38084e-03
 1.43395e+00 -8.84569e-03
 1.43436e+00 -1.18035e-02
 1.43485e+00 -1.53529e-02
 1.43544e+00 -1.96121e-02
 1.43615e+00 -2.47233e-02
 1.43700e+00 -3.08566e-02
 1.43802e+00 -3.82166e-02
 1.43924e+00 -4.70486e-02
 1.44070e+00 -5.76470e-02
 1.44246e+00 -7.03651e-02
 1.44457e+00 -8.56268e-02
 1.44711e+00 -1.03941e-01
 1.45015e+00 -1.25918e-01
 1.45380e+00 -1.52290e-01
 1.45817e+00 -1.83936e-01
 1.46343e+00 -2.21912e-01
 1.46973e+00 -2.67484e-01
 1.47729e+00 -3.22169e-01
 1.48637e+00 -3.87791e-01
 1.49727e+00 -4.66538e-01
 1.51034e+00 -5.61035e-01
 1.52404e+00 -6.60092e-01
 1.53774e+00 -7.59148e-01
 1.55144e+00 -8.58205e-01
 1.56515e+00 -9.57262e-01

 1.53273e+00  0.00000e+00
 1.53289e+00 -1.18868e-03
 1.53309e+00 -2.61510e-03
 1.53333e+00 -4.32680e-03
 1.53361e+00 -6.38084e-03
 1.53395e+00 -8.84569e-03
 1.53436e+00 -1.18035e-02
 1.53485e+00 -1.53529e-02
 1.53544e+00 -1.96121e-02
 1.53615e+00 -2.47233e-02
 1.53700e+00 -3.08566e-02
 1.53802e+00 -3.82166e-02
 1.53924e+00 -4.70486e-02
 1.54070e+00 -5.76470e-02
 1.54246e+00 -7.03651e-02
 1.54457e+00 -8.56268e-02
 1.54711e+00 -1.03941e-01
 1.55015e+00 -1.25918e-01
 1.55380e+00 -1.52290e-01
 1.55817e+00 -1.83936e-01
 1.56343e+00 -2.21912e-01
 1.56973e+00 -2.67484e-01
 1.57729e+00 -3.22169e-01
 1.58637e+00 -3.87791e-01
 1.59727e+00 -4.66538e-01
 1.61034e+00 -5.61035e-01
 1.62404e+00 -6.60092e-01
 1.63774e+00 -7.59148e-01
 1.65144e+00 -8.58205e-01
 1.66515e+00 -9.57262e-01

 1.63273e+00  0.00000e+00
 1.63289e+00 -1.18868e-03
 1.63309e+00 -2.61510e-03
 1.63333e+00 -4.32680e-03
 1.63361e+00 -6.38084e-03
 1.63395e+00 -8.84569e-03
 1.63436e+00 -1.18035e-02
 1.63485e+00 -1.53529e-02
 1.63544e+00 -1.96121e-02
 1.63615e+00 -2.47233e-02
 1.63700e+00 -3.08566e-02
 1.63802e+00 -3.82166e-02
 1.63924e+00 -4.70486e-02
 1.64070e+00 -5.76470e-02
 1.64246e+00 -7.03651e-02
 1.64457e+00 -8.56268e-02
 1.64711e+00 -1.03941e-01
 1.65015e+00 -1.25918e-01
 1.65380e+00 -1.52290e-01
 1.65817e+00 -1.83936e-01
 1.66343e+00 -2.21912e-01
 1.66973e+00 -2.67484e-01
 1.67729e+00 -3.22169e-01
 1.68637e+00 -3.87791e-01
 1.69727e+00 -4.66538e-01
 1.71034e+00 -5.61035e-01
 1.72404e+00 -6.60092e-01
 1.73774e+00 -7.59148e-01
 1.75144e+00 -8.58205e-01
 1.76515e+00 -9.57262e-01

 1.73273e+00  0.00000e+00
 1.73289e+00 -1.18868e-03
 1.73309e+00 -2.61510e-03
 1.73333e+00 -4.32680e-03
 1.73361e+00 -6.38084e-03
 1.73395e+00 -8.84569e-03
 1.73436e+00 -1.18035e-02
 1.73485e+00 -1.53529e-02
 1.73544e+00 -1.96121e-02
 1.73615e+00 -2.47233e-02
 1.73700e+00 -3.08566e-02
 1.73802e+00 -3.82166e-02
 1.73924e+00 -4.70486e-02
 1.74070e+00 -5.76470e-02
 1.74246e+00 -7.03651e-02
 1.74457e+00 -8.56268e-02
 1.74711e+00 -1.03941e-01
 1.75015e+00 -1.25918e-01
 1.75380e+00 -1.52290e-01
 1.75817e+00 -1.83936e-01
 1.76343e+00 -2.21912e-01
 1.76973e+00 -2.67484e-01
 1.77729e+00 -3.22169e-01
 1.78637e+00 -3.87791e-01
 1.79727e+00 -4.66538e-01
 1.81034e+00 -5.61035e-01
 1.82404e+00 -6.60092e-01
 1.83774e+00 -7.59148e-01
 1.85144e+00 -8.58205e-01
 1.86515e+00 -9.57262e-01

 1.83273e+00  0.00000e+00
 1.83289e+00 -1.18868e-03
 1.83309e+00 -2.61510e-03
 1.83333e+00 -4.32680e-03
 1.83361e+00 -6.38084e-03
 1.83395e+00 -8.84569e-03
 1.83436e+00 -1.18035e-02
 1.83485e+00 -1.53529e-02
 1.83544e+00 -1.96121e-02
 1.83615e+00 -2.47233e-02
 1.83700e+00 -3.08566e-02
 1.83802e+00 -3.82166e-02
 1.83924e+00 -4.70486e-02
 1.84070e+00 -5.76470e-02
 1.84246e+00 -7.03651e-02
 1.84457e+00 -8.56268e-02
 1.84711e+00 -1.03941e-01
 1.85015e+00 -1.25918e-01
 1.85380e+00 -1.52290e-01
 1.85817e+00 -1.83936e-01
 1.86343e+00 -2.21912e-01
 1.86973e+00 -2.67484e-01
 1.87729e+00 -3.22169e-01
 1.88637e+00 -3.87791e-01
 1.89727e+00 -4.66538e-01
 1.91034e+00 -5.61035e-01
 1.92404e+00 -6.60092e-01
 1.93774e+00 -7.59148e-01
 1.95144e+00 -8.58205e-01
 1.96515e+00 -9.57262e-01

 1.93273e+00  0.00000e+00
 1.93289e+00 -1.18868e-03
 1.93309e+00 -2.61510e-03
 1.93333e+00 -4.32680e-03
 1.93361e+00 -6.38084e-03
 1.93395e+00 -8.84569e-03
 1.93436e+00 -1.18035e-02
 1.93485e+00 -1.53529e-02
 1.93544e+00 -1.96121e-02
 1.93615e+00 -2.47233e-02
 1.93700e+00 -3.08566e-02
 1.93802e+00 -3.82166e-02
 1.93924e+00 -4.70486e-02
 1.94070e+00 -5.76470e-02
 1.94246e+00 -7.03651e-02
 1.94457e+00 -8.56268e-02
 1.94711e+00 -1.03941e-01
 1.95015e+00 -1.25918e-01
 1.95380e+00 -1.52290e-01
 1.95817e+00 -1.83936e-01
 1.96343e+00 -2.21912e-01
 1.96973e+00 -2.67484e-01
 1.97729e+00 -3.22169e-01
 1.98637e+00 -3.87791e-01
 1.99727e+00 -4.66538e-01
 2.01034e+00 -5.61035e-01
 2.02404e+00 -6.60092e-01
 2.03774e+00 -7.59148e-01
 2.05144e+00 -8.58205e-01
 2.06515e+00 -9.57262e-01

 2.03273e+00  0.00000e+00
 2.03289e+00 -1.18868e-03
 2.03309e+00 -2.61510e-03
 2.03333e+00 -4.32680e-03
 2.03361e+00 -6.38084e-03
 2.03395e+00 -8.84569e-03
 2.03436e+00 -1.18035e-02
 2.03485e+00 -1.53529e-02
 2.03544e+00 -1.96121e-02
 2.03615e+00 -2.47233e-02
 2.03700e+00 -3.08566e-02
 2.03802e+00 -3.82166e-02
 2.03924e+00 -4.70486e-02
 2.04070e+00 -5.76470e-02
 2.04246e+00 -7.03651e-02
 2.04457e+00 -8.56268e-02
 2.04711e+00 -1.03941e-01
 2.05015e+00 -1.25918e-01
 2.05380e+00 -1.52290e-01
 2.05817e+00 -1.83936e-01
 2.06343e+00 -2.21912e-01
 2.06973e+00 -2.67484e-01
 2.07729e+00 -3.22169e-01
 2.08637e+00 -3.87791e-01
 2.09727e+00 -4.66538e-01
 2.11034e+00 -5.61035e-01
 2.12404e+00 -6.60092e-01
 2.13774e+00 -7.59148e-01
 2.15144e+00 -8.58205e-01
 2.16515e+00 -9.57262e-01

 2.13273e+00  0.00000e+00
 2.13289e+00 -1.18868e-03
 2.13309e+00 -2.61510e-03
 2.13333e+00 -4.32680e-03
 2.13361e+00 -6.38084e-03
 2.13395e+00 -8.84569e-03
 2.13436e+00 -1.18035e-02
 2.13485e+00 -1.53529e-02
 2.13544e+00 -1.96121e-02
 2.13615e+00 -2.47233e-02
 2.13700e+00 -3.08566e-02
 2.13802e+00 -3.82166e-02
 2.13924e+00 -4.70486e-02
 2.14070e+00 -5.76470e-02
 2.14246e+00 -7.03651e-02
 2.14457e+00 -8.56268e-02
 2.14711e+00 -1.03941e-01
 2.15015e+00 -1.25918e-01
 2.15380e+00 -1.52290e-01
 2.15817e+00 -1.83936e-01
 2.16343e+00 -2.21912e-01
 2.16973e+00 -2.67484e-01
 2.17729e+00 -3.22169e-01
 2.18637e+00 -3.87791e-01
 2.19727e+00 -4.66538e-01
 2.21034e+00 -5.61035e-01
 2.22404e+00 -6.60092e-01
 2.23774e+00 -7.59148e-01
 2.25144e+00 -8.58205e-01
 2.26515e+00 -9.57262e-01

 2.23273e+00  0.00000e+00
 2.23289e+00 -1.18868e-03
 2.23309e+00 -2.61510e-03
 2.23333e+00 -4.32680e-03
 2.23361e+00 -6.38084e-03
 2.23395e+00 -8.84569e-03
 2.23436e+00 -1.18035e-02
 2.23485e+00 -1.53529e-02
 2.23544e+00 -1.96121e-02
 2.23615e+00 -2.47233e-02
 2.23700e+00 -3.08566e-02
 2.23802e+00 -3.82166e-02
 2.23924e+00 -4.70486e-02
 2.24070e+00 -5.76470e-02
 2.24246e+00 -7.03651e-02
 2.24457e+00 -8.56268e-02
 2.24711e+00 -1.03941e-01
 2.25015e+00 -1.25918e-01
 2.25380e+00 -1.52290e-01
 2.25817e+00 -1.83936e-01
 2.26343e+00 -2.21912e-01
 2.26973e+00 -2.67484e-01
 2.27729e+00 -3.22169e-01
 2.28637e+00 -3.87791e-01
 2.29727e+00 -4.66538e-01
 2.31034e+00 -5.61035e-01
 2.32404e+00 -6.60092e-01
 2.33774e+00 -7.59148e-01
 2.35144e+00 -8.58205e-01
 2.36515e+00 -9.57262e-01

 2.33273e+00  0.00000e+00
 2.33289e+00 -1.18868e-03
 2.33309e+00 -2.61510e-03
 2.33333e+00 -4.32680e-03
 2.33361e+00 -6.38084e-03
 2.33395e+00 -8.84569e-03
 2.33436e+00 -1.18035e-02
 2.33485e+00 -1.53529e-02
 2.33544e+00 -1.96121e-02
 2.33615e+00 -2.47233e-02
 2.33700e+00 -3.08566e-02
 2.33802e+00 -3.82166e-02
 2.33924e+00 -4.70486e-02
 2.34070e+00 -5.76470e-02
 2.34246e+00 -7.03651e-02
 2.34457e+00 -8.56268e-02
 2.34711e+00 -1.03941e-01
 2.35015e+00 -1.25918e-01
 2.35380e+00 -1.52290e-01
 2.35817e+00 -1.83936e-01
 2.36343e+00 -2.21912e-01
 2.36973e+00 -2.67484e-01
 2.37729e+00 -3.22169e-01
 2.38637e+00 -3.87791e-01
 2.39727e+00 -4.66538e-01
 2.41034e+00 -5.61035e-01
 2.42404e+00 -6.60092e-01
 2.43774e+00 -7.59148e-01
 2.45144e+00 -8.58205e-01
 2.46515e+00 -9.57262e-01

 2.43273e+00  0.00000e+00
 2.43289e+00 -1.18868e-03
 2.43309e+00 -2.61510e-03
 2.43333e+00 -4.32680e-03
 2.43361e+00 -6.38084e-03
 2.43395e+00 -8.84569e-03
 2.43436e+00 -1.18035e-02
 2.43485e+00 -1.53529e-02
 2.43544e+00 -1.96121e-02
 2.43615e+00 -2.47233e-02
 2.43700e+00 -3.08566e-02
 2.43802e+00 -3.82166e-02
 2.43924e+00 -4.70486e-02
 2.44070e+00 -5.76470e-02
 2.44246e+00 -7.03651e-02
 2.44457e+00 -8.56268e-02
 2.44711e+00 -1.03941e-01
 2.45015e+00 -1.25918e-01
 2.45380e+00 -1.52290e-01
 2.45817e+00 -1.83936e-01
 2.46343e+00 -2.21912e-01
 2.46973e+00 -2.67484e-01
 2.47729e+00 -3.22169e-01
 2.48637e+00 -3.87791e-01
 2.49727e+00 -4.66538e-01
 2.51034e+00 -5.61035e-01
 2.52404e+00 -6.60092e-01
 2.53774e+00 -7.59148e-01
 2.55144e+00 -8.58205e-01
 2.56515e+00 -9.57262e-01

 2.53273e+00  0.00000e+00
 2.53289e+00 -1.18868e-03
 2.53309e+00 -2.61510e-03
 2.53333e+00 -4.32680e-03
 2.53361e+00 -6.38084e-03
 2.53395e+00 -8.84569e-03
 2.53436e+00 -1.18035e-02
 2.53485e+00 -1.53529e-02
 2.53544e+00 -1.96121e-02
 2.53615e+00 -2.47233e-02
 2.53700e+00 -3.08566e-02
 2.53802e+00 -3.82166e-02
 2.53924e+00 -4.70486e-02
 2.54070e+00 -5.76470e-02
 2.54246e+00 -7.03651e-02
 2.54457e+00 -8.56268e-02
 2.54711e+00 -1.03941e-01
 2.55015e+00 -1.25918e-01
 2.55380e+00 -1.52290e-01
 2.55817e+00 -1.83936e-01
 2.56343e+00 -2.21912e-01
 2.56973e+00 -2.67484e-01
 2.57729e+00 -3.22169e-01
 2.58637e+00 -3.87791e-01
 2.59727e+00 -4.66538e-01
 2.61034e+00 -5.61035e-01
 2.62404e+00 -6.60092e-01
 2.63774e+00 -7.59148e-01
 2.65144e+00 -8.58205e-01
 2.66515e+00 -9.57262e-01

 2.63273e+00  0.00000e+00
 2.63289e+00 -1.18868e-03
 2.63309e+00 -2.61510e-03
 2.63333e+00 -4.32680e-03
 2.63361e+00 -6.38084e-03
 2.63395e+00 -8.84569e-03
 2.63436e+00 -1.18035e-02
 2.63485e+00 -1.53529e-02
 2.63544e+00 -1.96121e-02
 2.63615e+00 -2.47233e-02
 2.63700e+00 -3.08566e-02
 2.63802e+00 -3.82166e-02
 2.63924e+00 -4.70486e-02
 2.64070e+00 -5.76470e-02
 2.64246e+00 -7.03651e-02
 2.64457e+00 -8.56268e-02
 2.64711e+00 -1.03941e-01
 2.65015e+00 -1.25918e-01
 2.65380e+00 -1.52290e-01
 2.65817e+00 -1.83936e-01
 2.66343e+00 -2.21912e-01
 2.66973e+00 -2.67484e-01
 2.67729e+00 -3.22169e-01
 2.68637e+00 -3.87791e-01
 2.69727e+00 -4.66538e-01
 2.71034e+00 -5.61035e-01
 2.72404e+00 -6.60092e-01
 2.73774e+00 -7.59148e-01
 2.75144e+00 -8.58205e-01
 2.76515e+00 -9.57262e-01

 2.73273e+00  0.00000e+00
 2.73289e+00 -1.18868e-03
 2.73309e+00 -2.61510e-03
 2.73333e+00 -4.32680e-03
 2.73361e+00 -6.38084e-03
 2.73395e+00 -8.84569e-03
 2.73436e+00 -1.18035e-02
 2.73485e+00 -1.53529e-02
 2.73544e+00 -1.96121e-02
 2.73615e+00 -2.47233e-02
 2.73700e+00 -3.08566e-02
 2.73802e+00 -3.82166e-02
 2.73924e+00 -4.70486e-02
 2.74070e+00 -5.76470e-02
 2.74246e+00 -7.03651e-02
 2.74457e+00 -8.56268e-02
 2.74711e+00 -1.03941e-01
 2.75015e+00 -1.25918e-01
 2.75380e+00 -1.52290e-01
 2.75817e+00 -1.83936e-01
 2.76343e+00 -2.21912e-01
 2.76973e+00 -2.67484e-01
 2.77729e+00 -3.22169e-01
 2.78637e+00 -3.87791e-01
 2.79727e+00 -4.66538e-01
 2.81034e+00 -5.61035e-01
 2.82404e+00 -6.60092e-01
 2.83774e+00 -7.59148e-01
 2.85144e+00 -8.58205e-01
 2.86515e+00 -9.57262e-01

 2.83273e+00  0.00000e+00
 2.83289e+00 -1.18868e-03
 2.83309e+00 -2.61510e-03
 2.83333e+00 -4.32680e-03
 2.83361e+00 -6.38084e-03
 2.83395e+00 -8.84569e-03
 2.83436e+00 -1.18035e-02
 2.83485e+00 -1.53529e-02
 2.83544e+00 -1.96121e-02
 2.83615e+00 -2.47233e-02
 2.83700e+00 -3.08566e-02
 2.83802e+00 -3.82166e-02
 2.83924e+00 -4.70486e-02
 2.84070e+00 -5.76470e-02
 2.84246e+00 -7.03651e-02
 2.84457e+00 -8.56268e-02
 2.84711e+00 -1.03941e-01
 2.85015e+00 -1.25918e-01
 2.85380e+00 -1.52290e-01
 2.85817e+00 -1.83936e-01
 2.86343e+00 -2.21912e-01
 2.86973e+00 -2.67484e-01
 2.87729e+00 -3.22169e-01
 2.88637e+00 -3.87791e-01
 2.89727e+00 -4.66538e-01
 2.91034e+00 -5.61035e-01
 2.92404e+00 -6.60092e-01
 2.93774e+00 -7.59148e-01
 2.95144e+00 -8.58205e-01
 2.96515e+00 -9.57262e-01

 2.93273e+00  0.00000e+00
 2.93289e+00 -1.18868e-03
 2.93309e+00 -2.61510e-03
 2.93333e+00 -4.32680e-03
 2.93361e+00 -6.38084e-03
 2.93395e+00 -8.84569e-03
 2.93436e+00 -1.18035e-02
 2.93485e+00 -1.53529e-02
 2.93544e+00 -1.96121e-02
 2.93615e+00 -2.47233e-02
 2.93700e+00 -3.08566e-02
 2.93802e+00 -3.82166e-02
 2.93924e+00 -4.70486e-02
 2.94070e+00 -5.76470e-02
 2.94246e+00 -7.03651e-02
 2.94457e+00 -8.56268e-02
 2.94711e+00 -1.03941e-01
 2.95015e+00 -1.25918e-01
 2.95380e+00 -1.52290e-01
 2.95817e+00 -1.83936e-01
 2.96343e+00 -2.21912e-01
 2.96973e+00 -2.67484e-01
 2.97729e+00 -3.22169e-01
 2.98637e+00 -3.87791e-01
 2.99727e+00 -4.66538e-01
 3.01034e+00 -5.61035e-01
 3.02404e+00 -6.60092e-01
 3.03774e+00 -7.59148e-01
 3.05144e+00 -8.58205e-01
 3.06515e+00 -9.57262e-01

 3.03273e+00  0.00000e+00
 3.03289e+00 -1.18868e-03
 3.03309e+00 -2.61510e-03
 3.03333e+00 -4.32680e-03
 3.03361e+00 -6.38084e-03
 3.03395e+00 -8.84569e-03
 3.03436e+00 -1.18035e-02
 3.03485e+00 -1.53529e-02
 3.03544e+00 -1.96121e-02
 3.03615e+00 -2.47233e-02
 3.03700e+00 -3.08566e-02
 3.03802e+00 -3.82166e-02
 3.03924e+00 -4.70486e-02
 3.04070e+00 -5.76470e-02
 3.04246e+00 -7.03651e-02
 3.04457e+00 -8.56268e-02
 3.04711e+00 -1.03941e-01
 3.05015e+00 -1.25918e-01
 3.05380e+00 -1.52290e-01
 3.05817e+00 -1.83936e-01
 3.06343e+00 -2.21912e-01
 3.06973e+00 -2.67484e-01
 3.07729e+00 -3.22169e-01
 3.08637e+00 -3.87791e-01
 3.09727e+00 -4.66538e-01
 3.11034e+00 -5.61035e-01
 3.12404e+00 -6.60092e-01
