nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  4.315542349E-02  5.658217808E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  4.890846883E-02  5.184307138E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  3.581423802E-02  6.146703617E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  5.359196264E-02  4.733095310E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  2.599961824E-02  6.625972979E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  5.756746653E-02  4.306614915E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.109748879E-02  3.904953978E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  1.220704643E-02  7.027642335E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.436541965E-02  3.527363505E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.748397185E-02  3.172583207E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  9.513222650E-03  7.121744962E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  7.051780909E-02  2.838701509E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  7.350524503E-02  2.522689206E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  3.083902649E-02  6.347333096E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  7.647283155E-02  2.219903260E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  6.402735033E-02  4.150508092E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  7.944983245E-02  1.923604215E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  8.247137418E-02  1.624383365E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  9.938329918E-02  1.767147214E+01 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  8.558237618E-02  1.309570421E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.368654092E-01 -5.934557924E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  8.884226858E-02  9.629591699E+01 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.763092233E-01 -1.434672194E+03 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  2.143908924E-01 -2.441359266E+03 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  9.233909564E-02  5.670305784E+01 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  2.493847477E-01 -3.532061690E+03 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.825148067E-01 -4.702298207E+03 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  9.592621595E-02  1.337506240E+01 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  3.150630090E-01 -5.979006022E+03 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  3.476730516E-01 -7.379476717E+03 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  9.936534677E-02 -3.062786786E+01 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  3.804619756E-01 -8.892356110E+03 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  4.131248392E-01 -1.049149180E+04 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  1.028988930E-01 -7.771508077E+01 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  4.447594046E-01 -1.212877137E+04 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  4.739156909E-01 -1.371112731E+04 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  1.070078940E-01 -1.297970909E+02 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  4.989709675E-01 -1.511929322E+04 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.186156150E-01 -1.625607106E+04 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  8.126406535E-02 -2.319249408E+02 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  5.319882211E-01 -1.705142909E+04 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  1.864855986E-02 -2.832438222E+02 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  5.381376700E-01 -1.742795374E+04 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  5.366807982E-01 -1.734069849E+04 
        45  9.641170000E-01  6.185660000E-03  0.000000000E+00  7.814356546E-03 -2.758206659E+02 
        46  1.752850000E-03  7.324960000E-03  0.000000000E+00  5.285179278E-01 -1.683163264E+04 
        47  2.745270000E-03  9.124550000E-03  0.000000000E+00  5.151274928E-01 -1.600732686E+04 
        48  9.337850000E-01  1.018640000E-02  0.000000000E+00  6.330647533E-03 -2.729227650E+02 
        49  3.983540000E-03  1.093890000E-02  0.000000000E+00  4.979644664E-01 -1.497487163E+04 
        50  5.510960000E-03  1.280140000E-02  0.000000000E+00  4.781097140E-01 -1.381108853E+04 
        51  9.034350000E-01  1.404860000E-02  0.000000000E+00  7.110847245E-03 -2.711502444E+02 
        52  7.411530000E-03  1.476420000E-02  0.000000000E+00  4.560997738E-01 -1.256972127E+04 
        53  9.850590000E-03  1.691540000E-02  0.000000000E+00  4.318642427E-01 -1.126148159E+04 
        54  8.625920000E-01  1.903530000E-02  0.000000000E+00  8.832116054E-03 -2.704251388E+02 
        55  1.318260000E-02  1.942040000E-02  0.000000000E+00  4.046936336E-01 -9.865138004E+03 
        56  1.821900000E-02  2.259850000E-02  0.000000000E+00  3.738732635E-01 -8.347382456E+03 
        57  8.217210000E-01  2.379390000E-02  0.000000000E+00  1.107566869E-02 -2.670713338E+02 
        58  2.634450000E-02  2.677890000E-02  0.000000000E+00  3.408083303E-01 -6.778229137E+03 
        59  7.808250000E-01  2.833060000E-02  0.000000000E+00  1.316698572E-02 -2.601942668E+02 
        60  3.777470000E-02  3.147510000E-02  0.000000000E+00  3.086413504E-01 -5.330648282E+03 
        61  7.399050000E-01  3.264710000E-02  0.000000000E+00  1.471907354E-02 -2.508119877E+02 
        62  6.989630000E-01  3.673990000E-02  0.000000000E+00  1.565253201E-02 -2.410429090E+02 
        63  5.488770000E-02  3.697740000E-02  0.000000000E+00  2.781105578E-01 -4.046273043E+03 
