nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  5.947611409E-02  2.977176263E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.047931887E-02  2.547808174E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  5.797136162E-02  3.469656163E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  6.130071456E-02  2.168351045E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  5.555029656E-02  4.043671068E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.206338421E-02  1.825589807E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.278256428E-02  1.510712241E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  5.138553735E-02  4.732894132E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.347408840E-02  1.217131080E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.420672281E-02  9.384230420E+01 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  4.297063870E-02  5.582631068E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.500846955E-02  6.687247047E+01 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  6.585090937E-02  4.034465090E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  2.904590407E-02  6.461657872E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  6.670279013E-02  1.384599900E+01 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.197491063E-02  7.064566482E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  6.757101537E-02 -1.307821967E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  6.849034831E-02 -4.086111855E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  8.662177102E-03  7.172012789E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  6.948938482E-02 -7.004984063E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  2.517695454E-02  6.652298446E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  7.066495105E-02 -1.013134626E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  4.716810642E-02  5.452126469E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  6.831073069E-02  3.642879028E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  7.212130306E-02 -1.353589361E+02 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  8.750293276E-02  1.399359673E+02 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  1.051138963E-01 -1.129946349E+02 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  7.371132826E-02 -1.713851539E+02 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  1.221216336E-01 -3.925215838E+02 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  1.398521710E-01 -7.349654251E+02 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  7.531674821E-02 -2.080521667E+02 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  1.586659847E-01 -1.160272225E+03 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  1.771936550E-01 -1.622032698E+03 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  7.765424191E-02 -2.484603666E+02 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  1.945033970E-01 -2.092897020E+03 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.104208550E-01 -2.559262898E+03 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  8.264089577E-02 -2.890982255E+02 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  2.242586043E-01 -2.964805591E+03 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.341464192E-01 -3.295023340E+03 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  6.763679221E-02 -3.632160093E+02 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  2.390610997E-01 -3.580926732E+03 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  1.063174661E-02 -3.933128711E+02 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  2.409822397E-01 -3.800032849E+03 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  2.413601894E-01 -3.913577080E+03 
