nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  7.855277205E-02  2.746903466E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  8.108100559E-02  2.463976340E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  7.523221637E-02  3.102905017E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  8.305438104E-02  2.236176447E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  7.071520882E-02  3.558450812E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  8.462437088E-02  2.050682488E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  8.589236108E-02  1.898181339E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  6.424989949E-02  4.154632077E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  8.692959520E-02  1.771701915E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  8.778645217E-02  1.666013869E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  5.432628268E-02  4.958056705E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  8.849898773E-02  1.577320521E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  8.909278443E-02  1.502885972E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  3.991219722E-02  5.901095526E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  8.958496758E-02  1.440962810E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  2.207515756E-02  6.713982290E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  8.998198916E-02  1.390710109E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  9.028357598E-02  1.352733735E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  8.259027606E-03  7.096779659E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  9.047644527E-02  1.327444026E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.550425888E-02  6.861426244E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  9.056555373E-02  1.316794670E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  3.898491361E-02  5.930852867E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  6.194397492E-02  4.315632528E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  9.047276456E-02  1.329764364E+02 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  8.318126207E-02  2.138397594E+02 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  1.035129300E-01 -5.493645180E+01 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  9.012912127E-02  1.374947641E+02 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  1.237631200E-01 -3.808127974E+02 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  1.442325966E-01 -7.699963983E+02 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  8.948841017E-02  1.456649012E+02 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  1.649754759E-01 -1.226506441E+03 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  1.859114579E-01 -1.745714384E+03 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  8.832255556E-02  1.598939175E+02 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  2.067485959E-01 -2.317938030E+03 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.268544435E-01 -2.925202168E+03 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  8.608702591E-02  1.769660239E+02 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  2.454365160E-01 -3.534722950E+03 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.618526783E-01 -4.106914666E+03 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  7.573779215E-02  2.012416062E+02 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  2.753945590E-01 -4.611654285E+03 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  6.904102536E-02  1.377464226E+02 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  2.854351512E-01 -5.011346881E+03 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  2.916934756E-01 -5.273684945E+03 
        45  9.641170000E-01  6.185660000E-03  0.000000000E+00  7.653218254E-02  8.107899638E+01 
        46  1.752850000E-03  7.324960000E-03  0.000000000E+00  2.943678897E-01 -5.392732934E+03 
        47  2.745270000E-03  9.124550000E-03  0.000000000E+00  2.939792921E-01 -5.383375770E+03 
        48  9.337850000E-01  1.018640000E-02  0.000000000E+00  8.163774053E-02  2.663786051E+01 
        49  3.983540000E-03  1.093890000E-02  0.000000000E+00  2.910146058E-01 -5.274393828E+03 
        50  5.510960000E-03  1.280140000E-02  0.000000000E+00  2.859469928E-01 -5.086298217E+03 
        51  9.034350000E-01  1.404860000E-02  0.000000000E+00  8.568761966E-02 -2.134098889E+01 
