nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  6.087145519E-02  2.586923965E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.156341043E-02  2.183112120E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  5.982828574E-02  3.060043094E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  6.217154555E-02  1.830542503E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  5.795291448E-02  3.621590575E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.272373979E-02  1.516064973E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.323516558E-02  1.231753539E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  5.450899493E-02  4.307289877E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.374386347E-02  9.691624807E+01 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.430313199E-02  7.217053908E+01 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  4.678338086E-02  5.190709205E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.491260101E-02  4.842047826E+01 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  6.554143504E-02  2.522517655E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  3.334311323E-02  6.143889948E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  6.617343309E-02  2.163042907E+00 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.630685595E-02  6.867967994E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  6.683196903E-02 -2.119119432E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  6.755988668E-02 -4.524531466E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  7.151799530E-03  7.135513172E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  6.837820048E-02 -7.048889508E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.823981721E-02  6.789512996E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  6.937051634E-02 -9.750371481E+01 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  4.061549350E-02  5.787080748E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  6.219122246E-02  4.157115364E+02 
