nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  7.620664556E-02 -6.836904648E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  7.335369635E-02 -6.302033629E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  7.997723009E-02 -7.440508690E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  7.097301729E-02 -5.820497489E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  8.523948836E-02 -8.139895983E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.880263539E-02 -5.381921627E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.672271918E-02 -4.978556792E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  9.258674872E-02 -8.985596600E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.471419295E-02 -4.604023061E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.280647764E-02 -4.253239952E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  1.019346477E-01 -1.013743923E+03 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.100025389E-02 -3.922398331E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  5.927083124E-02 -3.607749809E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  1.134111296E-01 -1.178269669E+03 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  5.758607472E-02 -3.305683556E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  1.261561316E-01 -1.349141668E+03 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  5.591343928E-02 -3.012986173E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  5.422280353E-02 -2.725774119E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  1.391453060E-01 -1.502792334E+03 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  5.248155869E-02 -2.445437090E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  1.513856393E-01 -1.655595392E+03 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  5.082945165E-02 -2.195081032E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.629620483E-01 -1.818938223E+03 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  4.914023407E-02 -1.950675443E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.738352260E-01 -1.966121529E+03 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  4.765353952E-02 -1.748152329E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  1.799438789E-01 -2.011649973E+03 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  1.800162961E-01 -1.976817782E+03 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  4.632832644E-02 -1.578283344E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  1.782556945E-01 -1.928211419E+03 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  4.517138862E-02 -1.436168796E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  1.760478598E-01 -1.850246044E+03 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  4.417332172E-02 -1.317643505E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  1.728508171E-01 -1.738532356E+03 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  4.330454725E-02 -1.216255421E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  1.685818554E-01 -1.586357087E+03 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  4.253701537E-02 -1.126564300E+02 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  4.185548623E-02 -1.046023188E+02 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  1.633165912E-01 -1.393348511E+03 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  4.125776913E-02 -9.745015375E+01 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  1.564419320E-01 -1.174454453E+03 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  4.075107932E-02 -9.131863342E+01 
        43  9.877650000E-01 -2.963870000E-03  0.000000000E+00  4.034482014E-02 -8.633970246E+01 
        44  9.921460000E-01 -2.356690000E-03  0.000000000E+00  4.004799927E-02 -8.259350886E+01 
        45  1.095110000E-04 -1.855900000E-03  0.000000000E+00  1.465206485E-01 -9.437188877E+02 
        46  9.957970000E-01 -1.848260000E-03  0.000000000E+00  3.987008415E-02 -8.008780800E+01 
        47  9.988390000E-01 -1.422790000E-03  0.000000000E+00  3.979284291E-02 -7.871218449E+01 
        48  1.001370000E+00 -1.062990000E-03  0.000000000E+00  3.973178090E-02 -7.808164130E+01 
        49  1.003480000E+00 -7.543150000E-04  0.000000000E+00  3.965982155E-02 -7.773075550E+01 
        50  1.005240000E+00 -4.991700000E-04  0.000000000E+00  3.971674459E-02 -7.817236266E+01 
        51  1.006710000E+00 -2.932730000E-04  0.000000000E+00  4.004429204E-02 -7.999332412E+01 
        52  1.007930000E+00 -1.294160000E-04  0.000000000E+00  4.057917390E-02 -8.290884050E+01 
        53  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.336979389E-01 -6.841863454E+02 
        54  1.008950000E+00  0.000000000E+00  0.000000000E+00  2.747788242E-02 -8.913199080E+01 
        55  1.008950000E+00  1.250000000E-03  0.000000000E+00  6.804296981E-03 -9.366468205E+01 
        56  9.957970000E-01  1.848260000E-03  0.000000000E+00  2.394723092E-03  3.156279755E+02 
        57  1.095110000E-04  1.855900000E-03  0.000000000E+00  1.191261148E-01 -4.011113621E+02 
