nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  2.182310856E-02 -5.549790065E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  2.049083854E-02 -5.508445006E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  2.354220868E-02 -5.616607673E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  1.963372822E-02 -5.488765291E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  2.576797495E-02 -5.718642873E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  1.929146305E-02 -5.483521434E+02 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  1.935924675E-02 -5.487943625E+02 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  2.866950421E-02 -5.885884851E+02 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  1.973409022E-02 -5.497694621E+02 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  2.034455159E-02 -5.509392790E+02 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  3.115435674E-02 -6.186339202E+02 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  2.103386565E-02 -5.519697626E+02 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  2.164443082E-02 -5.525205098E+02 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  3.075973356E-02 -6.716466082E+02 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  2.198601137E-02 -5.518538235E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  2.072640418E-02 -7.573234906E+02 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  2.187470950E-02 -5.503117500E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  2.118083606E-02 -5.484759399E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  2.738293021E-02 -9.054278655E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  1.987466096E-02 -5.468571966E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  7.108227692E-02 -1.227340668E+03 
        22  8.159680000E-01 -2.444550000E-02  0.000000000E+00  1.807805789E-02 -5.468308898E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  1.212250192E-01 -1.735787673E+03 
        24  8.510930000E-01 -2.039720000E-02  0.000000000E+00  1.564712193E-02 -5.497211050E+02 
        25  1.318260000E-02 -1.942040000E-02  0.000000000E+00  1.556737216E-01 -2.282119828E+03 
        26  8.782860000E-01 -1.714700000E-02  0.000000000E+00  1.307017952E-02 -5.554037432E+02 
        27  9.850590000E-03 -1.691540000E-02  0.000000000E+00  1.813502088E-01 -2.787352789E+03 
        28  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.033507345E-01 -3.239453091E+03 
        29  9.009380000E-01 -1.436040000E-02  0.000000000E+00  1.033438043E-02 -5.633647867E+02 
        30  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.209690680E-01 -3.584273298E+03 
        31  9.198070000E-01 -1.198220000E-02  0.000000000E+00  7.407594308E-03 -5.733289200E+02 
        32  3.983540000E-03 -1.093890000E-02  0.000000000E+00  2.325828003E-01 -3.836249741E+03 
        33  9.355260000E-01 -9.960600000E-03  0.000000000E+00  4.327558474E-03 -5.849550445E+02 
        34  2.745270000E-03 -9.124550000E-03  0.000000000E+00  2.406551477E-01 -4.043156037E+03 
        35  9.486220000E-01 -8.247430000E-03  0.000000000E+00  1.644473253E-03 -5.979494325E+02 
        36  1.752850000E-03 -7.324960000E-03  0.000000000E+00  2.467764197E-01 -4.183709364E+03 
        37  9.595320000E-01 -6.799650000E-03  0.000000000E+00  2.202241608E-03 -6.121471927E+02 
        38  9.686220000E-01 -5.578890000E-03  0.000000000E+00  5.534701291E-03 -6.274941333E+02 
        39  9.860190000E-04 -5.518970000E-03  0.000000000E+00  2.501834560E-01 -4.230649876E+03 
        40  9.761960000E-01 -4.551510000E-03  0.000000000E+00  8.907080645E-03 -6.439827665E+02 
        41  4.384000000E-04 -3.696570000E-03  0.000000000E+00  2.510275982E-01 -4.147773167E+03 
        42  9.825070000E-01 -3.688230000E-03  0.000000000E+00  1.227826103E-02 -6.616106663E+02 
