
 9.64974e-01  1.25699e-02
 9.65306e-01  1.50361e-02
 9.65703e-01  1.79955e-02
 9.66180e-01  2.15468e-02
 9.66752e-01  2.58084e-02
 9.67439e-01  3.09222e-02
 9.68263e-01  3.70589e-02
 9.69252e-01  4.44228e-02
 9.70439e-01  5.32596e-02
 9.71863e-01  6.38637e-02
 9.73572e-01  7.65886e-02
 9.75623e-01  9.18586e-02
 9.78084e-01  1.10182e-01
 9.81037e-01  1.32171e-01
 9.84581e-01  1.58558e-01
 9.88834e-01  1.90221e-01
 9.93937e-01  2.28218e-01
 1.00006e+00  2.73813e-01
 1.00741e+00  3.28528e-01
 1.01623e+00  3.94186e-01
 1.02681e+00  4.72976e-01
 1.03951e+00  5.67523e-01
 1.05282e+00  6.66633e-01
 1.06613e+00  7.65743e-01
 1.07944e+00  8.64853e-01
 1.09275e+00  9.63963e-01
 1.10606e+00  1.06307e+00
 1.11937e+00  1.16218e+00
 1.13268e+00  1.26129e+00
 1.14599e+00  1.36040e+00
 1.15930e+00  1.45951e+00
 1.17261e+00  1.55862e+00
 1.18593e+00  1.65773e+00
 1.19924e+00  1.75684e+00
 1.21255e+00  1.85595e+00
 1.22586e+00  1.95506e+00
 1.23917e+00  2.05417e+00
 1.25248e+00  2.15329e+00
 1.26579e+00  2.25240e+00
 1.27910e+00  2.35151e+00
 1.29241e+00  2.45062e+00
 1.30572e+00  2.54973e+00
 1.31903e+00  2.64884e+00
 1.33235e+00  2.74795e+00
 1.34566e+00  2.84706e+00
 1.35897e+00  2.94617e+00

 9.33785e-01  1.01864e-02
 9.33939e-01  1.13764e-02
 9.34124e-01  1.28045e-02
 9.34346e-01  1.45182e-02
 9.34613e-01  1.65746e-02
 9.34932e-01  1.90423e-02
 9.35316e-01  2.20035e-02
 9.35776e-01  2.55570e-02
 9.36329e-01  2.98212e-02
 9.36991e-01  3.49382e-02
 9.37787e-01  4.10787e-02
 9.38741e-01  4.84472e-02
 9.39887e-01  5.72894e-02
 9.41261e-01  6.79001e-02
 9.42911e-01  8.06329e-02
 9.44890e-01  9.59122e-02
 9.47265e-01  1.14247e-01
 9.50115e-01  1.36250e-01
 9.53535e-01  1.62652e-01
 9.57640e-01  1.94336e-01
 9.62565e-01  2.32356e-01
 9.68475e-01  2.77980e-01
 9.75567e-01  3.32728e-01
 9.84077e-01  3.98427e-01
 9.94290e-01  4.77265e-01
 1.00654e+00  5.71871e-01
 1.01939e+00  6.71042e-01
 1.03224e+00  7.70213e-01
 1.04508e+00  8.69385e-01
 1.05793e+00  9.68556e-01
 1.07078e+00  1.06773e+00
 1.08362e+00  1.16690e+00
 1.09647e+00  1.26607e+00
 1.10932e+00  1.36524e+00
 1.12216e+00  1.46441e+00
 1.13501e+00  1.56358e+00
 1.14786e+00  1.66276e+00
 1.16070e+00  1.76193e+00
 1.17355e+00  1.86110e+00
 1.18640e+00  1.96027e+00
 1.19924e+00  2.05944e+00
 1.21209e+00  2.15861e+00
 1.22494e+00  2.25778e+00
 1.23778e+00  2.35696e+00
 1.25063e+00  2.45613e+00
 1.26348e+00  2.55530e+00
 1.27632e+00  2.65447e+00
 1.28917e+00  2.75364e+00
 1.30202e+00  2.85281e+00
 1.31486e+00  2.95198e+00

 9.03435e-01  1.40486e-02
 9.03584e-01  1.52393e-02
 9.03763e-01  1.66682e-02
 9.03977e-01  1.83829e-02
 9.04234e-01  2.04404e-02
 9.04543e-01  2.29095e-02
 9.04914e-01  2.58725e-02
 9.05358e-01  2.94280e-02
 9.05891e-01  3.36946e-02
 9.06532e-01  3.88145e-02
 9.07300e-01  4.49584e-02
 9.08221e-01  5.23311e-02
 9.09327e-01  6.11783e-02
 9.10655e-01  7.17950e-02
 9.12247e-01  8.45350e-02
 9.14159e-01  9.98230e-02
 9.16452e-01  1.18169e-01
 9.19204e-01  1.40183e-01
 9.22507e-01  1.66601e-01
 9.26470e-01  1.98302e-01
 9.31226e-01  2.36344e-01
 9.36933e-01  2.81994e-01
 9.43781e-01  3.36773e-01
 9.51999e-01  4.02509e-01
 9.61860e-01  4.81392e-01
 9.73694e-01  5.76051e-01
 9.86099e-01  6.75279e-01
 9.98504e-01  7.74506e-01
 1.01091e+00  8.73734e-01
 1.02331e+00  9.72961e-01
 1.03572e+00  1.07219e+00
 1.04812e+00  1.17142e+00
 1.06053e+00  1.27064e+00
 1.07293e+00  1.36987e+00
 1.08534e+00  1.46910e+00
 1.09774e+00  1.56833e+00
 1.11015e+00  1.66755e+00
 1.12255e+00  1.76678e+00
 1.13496e+00  1.86601e+00
 1.14736e+00  1.96524e+00
 1.15977e+00  2.06446e+00
 1.17217e+00  2.16369e+00
 1.18458e+00  2.26292e+00
 1.19698e+00  2.36215e+00
 1.20939e+00  2.46138e+00
 1.22179e+00  2.56060e+00
 1.23420e+00  2.65983e+00
 1.24660e+00  2.75906e+00
 1.25901e+00  2.85829e+00
 1.27141e+00  2.95751e+00

 8.62592e-01  1.90353e-02
 8.62734e-01  2.02269e-02
 8.62904e-01  2.16568e-02
 8.63109e-01  2.33726e-02
 8.63354e-01  2.54316e-02
 8.63649e-01  2.79024e-02
 8.64003e-01  3.08674e-02
 8.64427e-01  3.44254e-02
 8.64936e-01  3.86950e-02
 8.65547e-01  4.38185e-02
 8.66280e-01  4.99667e-02
 8.67159e-01  5.73445e-02
 8.68215e-01  6.61979e-02
 8.69482e-01  7.68220e-02
 8.71002e-01  8.95709e-02
 8.72826e-01  1.04870e-01
 8.75014e-01  1.23228e-01
 8.77641e-01  1.45258e-01
 8.80793e-01  1.71694e-01
 8.84575e-01  2.03417e-01
 8.89114e-01  2.41485e-01
 8.94560e-01  2.87167e-01
 9.01096e-01  3.41985e-01
 9.08939e-01  4.07766e-01
 9.18350e-01  4.86704e-01
 9.29644e-01  5.81429e-01
 9.41483e-01  6.80726e-01
 9.53322e-01  7.80023e-01
 9.65161e-01  8.79320e-01
 9.76999e-01  9.78616e-01
 9.88838e-01  1.07791e+00
 1.00068e+00  1.17721e+00
 1.01252e+00  1.27651e+00
 1.02435e+00  1.37580e+00
 1.03619e+00  1.47510e+00
 1.04803e+00  1.57440e+00
 1.05987e+00  1.67369e+00
 1.07171e+00  1.77299e+00
 1.08355e+00  1.87229e+00
 1.09539e+00  1.97158e+00
 1.10723e+00  2.07088e+00
 1.11907e+00  2.17018e+00
 1.13090e+00  2.26947e+00
 1.14274e+00  2.36877e+00
 1.15458e+00  2.46807e+00
 1.16642e+00  2.56736e+00
 1.17826e+00  2.66666e+00
 1.19010e+00  2.76596e+00
 1.20194e+00  2.86525e+00
 1.21378e+00  2.96455e+00

 8.21721e-01  2.37939e-02
 8.21857e-01  2.49862e-02
 8.22019e-01  2.64170e-02
 8.22214e-01  2.81339e-02
 8.22449e-01  3.01943e-02
 8.22730e-01  3.26667e-02
 8.23067e-01  3.56335e-02
 8.23472e-01  3.91938e-02
 8.23957e-01  4.34661e-02
 8.24540e-01  4.85929e-02
 8.25239e-01  5.47450e-02
 8.26078e-01  6.21275e-02
 8.27085e-01  7.09866e-02
 8.28294e-01  8.16175e-02
 8.29744e-01  9.43745e-02
 8.31484e-01  1.09683e-01
 8.33572e-01  1.28053e-01
 8.36077e-01  1.50097e-01
 8.39084e-01  1.76550e-01
 8.42692e-01  2.08294e-01
 8.47022e-01  2.46386e-01
 8.52218e-01  2.92097e-01
 8.58453e-01  3.46950e-01
 8.65934e-01  4.12773e-01
 8.74913e-01  4.91762e-01
 8.85686e-01  5.86547e-01
 8.96980e-01  6.85908e-01
 9.08274e-01  7.85268e-01
 9.19568e-01  8.84628e-01
 9.30861e-01  9.83988e-01
 9.42155e-01  1.08335e+00
 9.53449e-01  1.18271e+00
 9.64743e-01  1.28207e+00
 9.76036e-01  1.38143e+00
 9.87330e-01  1.48079e+00
 9.98624e-01  1.58015e+00
 1.00992e+00  1.67951e+00
 1.02121e+00  1.77887e+00
 1.03251e+00  1.87823e+00
 1.04380e+00  1.97759e+00
 1.05509e+00  2.07695e+00
 1.06639e+00  2.17631e+00
 1.07768e+00  2.27567e+00
 1.08897e+00  2.37503e+00
 1.10027e+00  2.47439e+00
 1.11156e+00  2.57375e+00
 1.12286e+00  2.67311e+00
 1.13415e+00  2.77247e+00
 1.14544e+00  2.87183e+00
 1.15674e+00  2.97119e+00

 7.80825e-01  2.83306e-02
 7.80954e-01  2.95236e-02
 7.81109e-01  3.09552e-02
 7.81295e-01  3.26732e-02
 7.81518e-01  3.47348e-02
 7.81786e-01  3.72087e-02
 7.82107e-01  4.01773e-02
 7.82493e-01  4.37397e-02
 7.82955e-01  4.80145e-02
 7.83510e-01  5.31444e-02
 7.84177e-01  5.93002e-02
 7.84976e-01  6.66871e-02
 7.85935e-01  7.55515e-02
 7.87086e-01  8.61887e-02
 7.88468e-01  9.89534e-02
 7.90125e-01  1.14271e-01
 7.92114e-01  1.32652e-01
 7.94501e-01  1.54709e-01
 7.97366e-01  1.81178e-01
 8.00803e-01  2.12941e-01
 8.04927e-01  2.51056e-01
 8.09877e-01  2.96794e-01
 8.15817e-01  3.51680e-01
 8.22944e-01  4.17542e-01
 8.31497e-01  4.96578e-01
 8.41760e-01  5.91420e-01
 8.52519e-01  6.90840e-01
 8.63278e-01  7.90259e-01
 8.74036e-01  8.89679e-01
 8.84795e-01  9.89099e-01
 8.95554e-01  1.08852e+00
 9.06313e-01  1.18794e+00
 9.17071e-01  1.28736e+00
 9.27830e-01  1.38678e+00
 9.38589e-01  1.48620e+00
 9.49348e-01  1.58562e+00
 9.60106e-01  1.68504e+00
 9.70865e-01  1.78445e+00
 9.81624e-01  1.88387e+00
 9.92382e-01  1.98329e+00
 1.00314e+00  2.08271e+00
 1.01390e+00  2.18213e+00
 1.02466e+00  2.28155e+00
 1.03542e+00  2.38097e+00
 1.04618e+00  2.48039e+00
 1.05693e+00  2.57981e+00
 1.06769e+00  2.67923e+00
 1.07845e+00  2.77865e+00
 1.08921e+00  2.87807e+00
 1.09997e+00  2.97749e+00

 7.39905e-01  3.26471e-02
 7.40028e-01  3.38408e-02
 7.40175e-01  3.52733e-02
 7.40352e-01  3.69923e-02
 7.40564e-01  3.90550e-02
 7.40818e-01  4.15303e-02
 7.41123e-01  4.45006e-02
 7.41490e-01  4.80650e-02
 7.41929e-01  5.23423e-02
 7.42456e-01  5.74751e-02
 7.43089e-01  6.36344e-02
 7.43849e-01  7.10256e-02
 7.44760e-01  7.98950e-02
 7.45854e-01  9.05383e-02
 7.47166e-01  1.03310e-01
 7.48741e-01  1.18637e-01
 7.50630e-01  1.37028e-01
 7.52898e-01  1.59098e-01
 7.55619e-01  1.85582e-01
 7.58884e-01  2.17363e-01
 7.62803e-01  2.55499e-01
 7.67505e-01  3.01264e-01
 7.73148e-01  3.56181e-01
 7.79919e-01  4.22081e-01
 7.88044e-01  5.01162e-01
 7.97794e-01  5.96058e-01
 8.08015e-01  6.95534e-01
 8.18236e-01  7.95011e-01
 8.28457e-01  8.94487e-01
 8.38678e-01  9.93963e-01
 8.48899e-01  1.09344e+00
 8.59120e-01  1.19292e+00
 8.69341e-01  1.29239e+00
 8.79562e-01  1.39187e+00
 8.89783e-01  1.49134e+00
 9.00004e-01  1.59082e+00
 9.10225e-01  1.69030e+00
 9.20446e-01  1.78977e+00
 9.30666e-01  1.88925e+00
 9.40887e-01  1.98873e+00
 9.51108e-01  2.08820e+00
 9.61329e-01  2.18768e+00
 9.71550e-01  2.28715e+00
 9.81771e-01  2.38663e+00
 9.91992e-01  2.48611e+00
 1.00221e+00  2.58558e+00
 1.01243e+00  2.68506e+00
 1.02265e+00  2.78454e+00
 1.03288e+00  2.88401e+00
 1.04310e+00  2.98349e+00

 6.98963e-01  3.67399e-02
 6.99079e-01  3.79343e-02
 6.99218e-01  3.93675e-02
 6.99385e-01  4.10874e-02
 6.99585e-01  4.31513e-02
 6.99826e-01  4.56280e-02
 7.00115e-01  4.86000e-02
 7.00461e-01  5.21664e-02
 7.00877e-01  5.64460e-02
 7.01376e-01  6.15817e-02
 7.01974e-01  6.77444e-02
 7.02693e-01  7.51397e-02
 7.03555e-01  8.40140e-02
 7.04589e-01  9.46632e-02
 7.05831e-01  1.07442e-01
 7.07320e-01  1.22777e-01
 7.09108e-01  1.41179e-01
 7.11253e-01  1.63261e-01
 7.13827e-01  1.89760e-01
 7.16916e-01  2.21558e-01
 7.20622e-01  2.59716e-01
 7.25070e-01  3.05506e-01
 7.30408e-01  3.60453e-01
 7.36813e-01  4.26390e-01
 7.44499e-01  5.05514e-01
 7.53722e-01  6.00464e-01
 7.63390e-01  6.99995e-01
 7.73059e-01  7.99527e-01
 7.82727e-01  8.99058e-01
 7.92395e-01  9.98590e-01
 8.02064e-01  1.09812e+00
 8.11732e-01  1.19765e+00
 8.21400e-01  1.29718e+00
 8.31069e-01  1.39672e+00
 8.40737e-01  1.49625e+00
 8.50406e-01  1.59578e+00
 8.60074e-01  1.69531e+00
 8.69742e-01  1.79484e+00
 8.79411e-01  1.89437e+00
 8.89079e-01  1.99390e+00
 8.98747e-01  2.09344e+00
 9.08416e-01  2.19297e+00
 9.18084e-01  2.29250e+00
 9.27752e-01  2.39203e+00
 9.37421e-01  2.49156e+00
 9.47089e-01  2.59109e+00
 9.56757e-01  2.69063e+00
 9.66426e-01  2.79016e+00
 9.76094e-01  2.88969e+00
 9.85763e-01  2.98922e+00

 6.57997e-01  4.05999e-02
 6.58106e-01  4.17949e-02
 6.58237e-01  4.32290e-02
 6.58394e-01  4.49498e-02
 6.58583e-01  4.70149e-02
 6.58809e-01  4.94929e-02
 6.59080e-01  5.24665e-02
 6.59406e-01  5.60349e-02
 6.59796e-01  6.03169e-02
 6.60265e-01  6.54553e-02
 6.60828e-01  7.16214e-02
 6.61503e-01  7.90208e-02
 6.62313e-01  8.79000e-02
 6.63286e-01  9.85550e-02
 6.64452e-01  1.11341e-01
 6.65852e-01  1.26684e-01
 6.67533e-01  1.45096e-01
 6.69549e-01  1.67191e-01
 6.71968e-01  1.93704e-01
 6.74871e-01  2.25520e-01
 6.78355e-01  2.63699e-01
 6.82535e-01  3.09513e-01
 6.87552e-01  3.64491e-01
 6.93572e-01  4.30464e-01
 7.00796e-01  5.09632e-01
 7.09465e-01  6.04634e-01
 7.18552e-01  7.04220e-01
 7.27639e-01  8.03806e-01
 7.36727e-01  9.03392e-01
 7.45814e-01  1.00298e+00
 7.54901e-01  1.10256e+00
 7.63988e-01  1.20215e+00
 7.73075e-01  1.30174e+00
 7.82163e-01  1.40132e+00
 7.91250e-01  1.50091e+00
 8.00337e-01  1.60050e+00
 8.09424e-01  1.70008e+00
 8.18511e-01  1.79967e+00
 8.27599e-01  1.89925e+00
 8.36686e-01  1.99884e+00
 8.45773e-01  2.09843e+00
 8.54860e-01  2.19801e+00
 8.63947e-01  2.29760e+00
 8.73035e-01  2.39719e+00
 8.82122e-01  2.49677e+00
 8.91209e-01  2.59636e+00
 9.00296e-01  2.69594e+00
 9.09383e-01  2.79553e+00
 9.18471e-01  2.89512e+00
 9.27558e-01  2.99470e+00

 6.17009e-01  4.42125e-02
 6.17111e-01  4.54082e-02
 6.17233e-01  4.68430e-02
 6.17379e-01  4.85648e-02
 6.17554e-01  5.06310e-02
 6.17765e-01  5.31103e-02
 6.18018e-01  5.60856e-02
 6.18321e-01  5.96559e-02
 6.18685e-01  6.39403e-02
 6.19122e-01  6.90816e-02
 6.19646e-01  7.52511e-02
 6.20274e-01  8.26545e-02
 6.21029e-01  9.15387e-02
 6.21934e-01  1.02200e-01
 6.23021e-01  1.14993e-01
 6.24325e-01  1.30344e-01
 6.25890e-01  1.48767e-01
 6.27767e-01  1.70873e-01
 6.30020e-01  1.97401e-01
 6.32724e-01  2.29234e-01
 6.35969e-01  2.67434e-01
 6.39862e-01  3.13274e-01
 6.44534e-01  3.68282e-01
 6.50141e-01  4.34292e-01
 6.56869e-01  5.13504e-01
 6.64942e-01  6.08558e-01
 6.73405e-01  7.08199e-01
 6.81868e-01  8.07840e-01
 6.90331e-01  9.07481e-01
 6.98794e-01  1.00712e+00
 7.07257e-01  1.10676e+00
 7.15720e-01  1.20641e+00
 7.24183e-01  1.30605e+00
 7.32646e-01  1.40569e+00
 7.41109e-01  1.50533e+00
 7.49572e-01  1.60497e+00
 7.58036e-01  1.70461e+00
 7.66499e-01  1.80425e+00
 7.74962e-01  1.90389e+00
 7.83425e-01  2.00353e+00
 7.91888e-01  2.10318e+00
 8.00351e-01  2.20282e+00
 8.08814e-01  2.30246e+00
 8.17277e-01  2.40210e+00
 8.25740e-01  2.50174e+00
 8.34203e-01  2.60138e+00
 8.42666e-01  2.70102e+00
 8.51129e-01  2.80066e+00
 8.59592e-01  2.90031e+00
 8.68055e-01  2.99995e+00

 5.75999e-01  4.75565e-02
 5.76092e-01  4.87529e-02
 5.76204e-01  5.01885e-02
 5.76338e-01  5.19113e-02
 5.76500e-01  5.39786e-02
 5.76693e-01  5.64594e-02
 5.76926e-01  5.94363e-02
 5.77204e-01  6.30087e-02
 5.77539e-01  6.72954e-02
 5.77940e-01  7.24396e-02
 5.78422e-01  7.86126e-02
 5.79000e-01  8.60201e-02
 5.79693e-01  9.49092e-02
 5.80526e-01  1.05576e-01
 5.81525e-01  1.18376e-01
 5.82723e-01  1.33737e-01
 5.84161e-01  1.52169e-01
 5.85887e-01  1.74288e-01
 5.87958e-01  2.00831e-01
 5.90443e-01  2.32682e-01
 5.93426e-01  2.70903e-01
 5.97005e-01  3.16769e-01
 6.01299e-01  3.71808e-01
 6.06452e-01  4.37854e-01
 6.12637e-01  5.17110e-01
 6.20058e-01  6.12217e-01
 6.27837e-01  7.11914e-01
 6.35616e-01  8.11611e-01
 6.43395e-01  9.11308e-01
 6.51174e-01  1.01101e+00
 6.58953e-01  1.11070e+00
 6.66732e-01  1.21040e+00
 6.74511e-01  1.31010e+00
 6.82290e-01  1.40979e+00
 6.90069e-01  1.50949e+00
 6.97848e-01  1.60919e+00
 7.05627e-01  1.70888e+00
 7.13406e-01  1.80858e+00
 7.21185e-01  1.90828e+00
 7.28964e-01  2.00797e+00
 7.36744e-01  2.10767e+00
 7.44523e-01  2.20737e+00
 7.52302e-01  2.30707e+00
 7.60081e-01  2.40676e+00
 7.67860e-01  2.50646e+00
 7.75639e-01  2.60616e+00
 7.83418e-01  2.70585e+00
 7.91197e-01  2.80555e+00
 7.98976e-01  2.90525e+00
 8.06755e-01  3.00494e+00

 5.34965e-01  5.06044e-02
 5.35049e-01  5.18015e-02
 5.35150e-01  5.32379e-02
 5.35272e-01  5.49616e-02
 5.35417e-01  5.70301e-02
 5.35592e-01  5.95123e-02
 5.35801e-01  6.24909e-02
 5.36053e-01  6.60653e-02
 5.36355e-01  7.03545e-02
 5.36717e-01  7.55015e-02
 5.37152e-01  8.16780e-02
 5.37673e-01  8.90897e-02
 5.38299e-01  9.79838e-02
 5.39050e-01  1.08657e-01
 5.39951e-01  1.21464e-01
 5.41033e-01  1.36833e-01
 5.42331e-01  1.55276e-01
 5.43888e-01  1.77407e-01
 5.45757e-01  2.03965e-01
 5.48000e-01  2.35834e-01
 5.50691e-01  2.74077e-01
 5.53920e-01  3.19969e-01
 5.57796e-01  3.75039e-01
 5.62446e-01  4.41123e-01
 5.68026e-01  5.20424e-01
 5.74723e-01  6.15584e-01
 5.81743e-01  7.15338e-01
 5.88762e-01  8.15091e-01
 5.95782e-01  9.14844e-01
 6.02802e-01  1.01460e+00
 6.09822e-01  1.11435e+00
 6.16841e-01  1.21410e+00
 6.23861e-01  1.31386e+00
 6.30881e-01  1.41361e+00
 6.37901e-01  1.51336e+00
 6.44920e-01  1.61312e+00
 6.51940e-01  1.71287e+00
 6.58960e-01  1.81262e+00
 6.65979e-01  1.91238e+00
 6.72999e-01  2.01213e+00
 6.80019e-01  2.11188e+00
 6.87039e-01  2.21164e+00
 6.94058e-01  2.31139e+00
 7.01078e-01  2.41114e+00
 7.08098e-01  2.51090e+00
 7.15118e-01  2.61065e+00
 7.22137e-01  2.71040e+00
 7.29157e-01  2.81016e+00
 7.36177e-01  2.90991e+00
 7.43196e-01  3.00966e+00

 4.93908e-01  5.33206e-02
 4.93982e-01  5.45183e-02
 4.94071e-01  5.59556e-02
 4.94177e-01  5.76803e-02
 4.94305e-01  5.97500e-02
 4.94458e-01  6.22336e-02
 4.94642e-01  6.52139e-02
 4.94863e-01  6.87902e-02
 4.95128e-01  7.30819e-02
 4.95446e-01  7.82318e-02
 4.95828e-01  8.44118e-02
 4.96286e-01  9.18277e-02
 4.96836e-01  1.00727e-01
 4.97495e-01  1.11406e-01
 4.98287e-01  1.24221e-01
 4.99236e-01  1.39598e-01
 5.00376e-01  1.58052e-01
 5.01744e-01  1.80195e-01
 5.03385e-01  2.06768e-01
 5.05354e-01  2.38655e-01
 5.07717e-01  2.76920e-01
 5.10553e-01  3.22838e-01
 5.13956e-01  3.77939e-01
 5.18040e-01  4.44060e-01
 5.22940e-01  5.23406e-01
 5.28821e-01  6.18621e-01
 5.34985e-01  7.18430e-01
 5.41150e-01  8.18240e-01
 5.47314e-01  9.18050e-01
 5.53478e-01  1.01786e+00
 5.59642e-01  1.11767e+00
 5.65807e-01  1.21748e+00
 5.71971e-01  1.31729e+00
 5.78135e-01  1.41710e+00
 5.84299e-01  1.51691e+00
 5.90464e-01  1.61672e+00
 5.96628e-01  1.71653e+00
 6.02792e-01  1.81634e+00
 6.08957e-01  1.91615e+00
 6.15121e-01  2.01596e+00
 6.21285e-01  2.11577e+00
 6.27449e-01  2.21558e+00
 6.33614e-01  2.31539e+00
 6.39778e-01  2.41520e+00
 6.45942e-01  2.51501e+00
 6.52106e-01  2.61482e+00
 6.58271e-01  2.71463e+00
 6.64435e-01  2.81444e+00
 6.70599e-01  2.91425e+00
 6.76764e-01  3.01406e+00

 4.52828e-01  5.56614e-02
 4.52890e-01  5.68598e-02
 4.52965e-01  5.82979e-02
 4.53055e-01  6.00235e-02
 4.53162e-01  6.20943e-02
 4.53291e-01  6.45793e-02
 4.53446e-01  6.75613e-02
 4.53632e-01  7.11396e-02
 4.53855e-01  7.54336e-02
 4.54123e-01  8.05865e-02
 4.54445e-01  8.67698e-02
 4.54830e-01  9.41899e-02
 4.55293e-01  1.03094e-01
 4.55848e-01  1.13779e-01
 4.56514e-01  1.26601e-01
 4.57314e-01  1.41987e-01
 4.58274e-01  1.60451e-01
 4.59425e-01  1.82607e-01
 4.60807e-01  2.09194e-01
 4.62465e-01  2.41099e-01
 4.64455e-01  2.79385e-01
 4.66842e-01  3.25328e-01
 4.69707e-01  3.80460e-01
 4.73146e-01  4.46618e-01
 4.77271e-01  5.26008e-01
 4.82222e-01  6.21275e-01
 4.87412e-01  7.21140e-01
 4.92602e-01  8.21006e-01
 4.97792e-01  9.20871e-01
 5.02982e-01  1.02074e+00
 5.08172e-01  1.12060e+00
 5.13362e-01  1.22047e+00
 5.18552e-01  1.32033e+00
 5.23742e-01  1.42020e+00
 5.28932e-01  1.52006e+00
 5.34122e-01  1.61993e+00
 5.39312e-01  1.71979e+00
 5.44501e-01  1.81966e+00
 5.49691e-01  1.91952e+00
 5.54881e-01  2.01939e+00
 5.60071e-01  2.11925e+00
 5.65261e-01  2.21912e+00
 5.70451e-01  2.31898e+00
 5.75641e-01  2.41885e+00
 5.80831e-01  2.51871e+00
 5.86021e-01  2.61858e+00
 5.91211e-01  2.71844e+00
 5.96401e-01  2.81831e+00
 6.01591e-01  2.91817e+00
 6.06781e-01  3.01804e+00

 4.11726e-01  5.75727e-02
 4.11774e-01  5.87717e-02
 4.11833e-01  6.02105e-02
 4.11903e-01  6.19370e-02
 4.11988e-01  6.40089e-02
 4.12089e-01  6.64952e-02
 4.12211e-01  6.94787e-02
 4.12357e-01  7.30589e-02
 4.12532e-01  7.73551e-02
 4.12742e-01  8.25106e-02
 4.12994e-01  8.86972e-02
 4.13296e-01  9.61212e-02
 4.13659e-01  1.05030e-01
 4.14095e-01  1.15720e-01
 4.14618e-01  1.28549e-01
 4.15245e-01  1.43943e-01
 4.15998e-01  1.62416e-01
 4.16901e-01  1.84584e-01
 4.17985e-01  2.11185e-01
 4.19285e-01  2.43107e-01
 4.20846e-01  2.81412e-01
 4.22719e-01  3.27379e-01
