nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  7.073246404E-02 -1.128855199E+02 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  6.893768669E-02 -1.106386075E+02 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  7.296962730E-02 -1.112381058E+02 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  6.733443237E-02 -1.059120328E+02 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  7.604298960E-02 -1.040929336E+02 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  6.582371901E-02 -9.969585620E+01 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  6.434827442E-02 -9.242878691E+01 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  7.994173243E-02 -8.782065692E+01 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  6.293406050E-02 -8.442982461E+01 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  6.162577616E-02 -7.585912020E+01 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  8.325737497E-02 -5.571433981E+01 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  6.041874530E-02 -6.685345900E+01 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  5.928400086E-02 -5.746341625E+01 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  8.455405484E-02 -1.772553727E+00 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  5.819109485E-02 -4.764588089E+01 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  8.443757853E-02  6.959869233E+01 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  5.710489781E-02 -3.730888401E+01 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  5.597225123E-02 -2.620706029E+01 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  8.208025141E-02  1.587657446E+02 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  5.472679298E-02 -1.400609727E+01 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  7.547755853E-02  2.669885985E+02 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  5.331954216E-02 -1.429564704E-01 
