nodenumber     x-coordinate     y-coordinate     z-coordinate      mach-number         pressure 
         1  2.883190000E-01 -5.998690000E-02  0.000000000E+00  2.402900428E-01 -2.303733688E+03 
         2  3.294650000E-01 -5.982680000E-02  0.000000000E+00  2.323621211E-01 -2.147533522E+03 
         3  2.471780000E-01 -5.933890000E-02  0.000000000E+00  2.501142701E-01 -2.450708607E+03 
         4  3.706030000E-01 -5.898830000E-02  0.000000000E+00  2.255709115E-01 -1.987837839E+03 
         5  2.060650000E-01 -5.771190000E-02  0.000000000E+00  2.628692688E-01 -2.580320273E+03 
         6  4.117260000E-01 -5.757270000E-02  0.000000000E+00  2.193908900E-01 -1.827986007E+03 
         7  4.528280000E-01 -5.566140000E-02  0.000000000E+00  2.136021670E-01 -1.669162420E+03 
         8  1.650180000E-01 -5.486620000E-02  0.000000000E+00  2.786010405E-01 -2.669277693E+03 
         9  4.939080000E-01 -5.332060000E-02  0.000000000E+00  2.081457948E-01 -1.512024600E+03 
        10  5.349650000E-01 -5.060440000E-02  0.000000000E+00  2.030812956E-01 -1.357024691E+03 
        11  1.241140000E-01 -5.043730000E-02  0.000000000E+00  2.936388374E-01 -2.700265956E+03 
        12  5.759990000E-01 -4.755650000E-02  0.000000000E+00  1.983900694E-01 -1.204039589E+03 
        13  6.170090000E-01 -4.421250000E-02  0.000000000E+00  1.939512893E-01 -1.051857831E+03 
        14  8.351470000E-02 -4.379180000E-02  0.000000000E+00  3.048342533E-01 -2.623744137E+03 
        15  6.579970000E-01 -4.059990000E-02  0.000000000E+00  1.896441569E-01 -8.989904143E+02 
        16  5.488770000E-02 -3.697740000E-02  0.000000000E+00  3.136151161E-01 -2.424554525E+03 
        17  6.989630000E-01 -3.673990000E-02  0.000000000E+00  1.853492112E-01 -7.439689136E+02 
        18  7.399050000E-01 -3.264710000E-02  0.000000000E+00  1.808867764E-01 -5.835623250E+02 
        19  3.777470000E-02 -3.147510000E-02  0.000000000E+00  3.222698907E-01 -2.181857028E+03 
        20  7.808250000E-01 -2.833060000E-02  0.000000000E+00  1.760028363E-01 -4.136223256E+02 
        21  2.634450000E-02 -2.677890000E-02  0.000000000E+00  3.218323880E-01 -1.627704740E+03 
        22  8.217210000E-01 -2.379390000E-02  0.000000000E+00  1.705122428E-01 -2.271208245E+02 
        23  1.821900000E-02 -2.259850000E-02  0.000000000E+00  3.068718098E-01 -7.514595427E+02 
        24  1.318260000E-02 -1.942040000E-02  0.000000000E+00  2.871737833E-01  1.450507426E+02 
        25  8.625920000E-01 -1.903530000E-02  0.000000000E+00  1.640331115E-01 -1.476387755E+01 
        26  9.850590000E-03 -1.691540000E-02  0.000000000E+00  2.679104543E-01  1.016586347E+03 
        27  7.411530000E-03 -1.476420000E-02  0.000000000E+00  2.488222877E-01  1.816029779E+03 
        28  9.034350000E-01 -1.404860000E-02  0.000000000E+00  1.562332627E-01  2.199345922E+02 
        29  5.510960000E-03 -1.280140000E-02  0.000000000E+00  2.297407058E-01  2.549665604E+03 
        30  3.983540000E-03 -1.093890000E-02  0.000000000E+00  2.090520626E-01  3.232889621E+03 
        31  9.337850000E-01 -1.018640000E-02  0.000000000E+00  1.469719301E-01  4.694187562E+02 
        32  2.745270000E-03 -9.124550000E-03  0.000000000E+00  1.845011086E-01  3.932098353E+03 
        33  1.752850000E-03 -7.324960000E-03  0.000000000E+00  1.550048805E-01  4.680610225E+03 
        34  9.641170000E-01 -6.185660000E-03  0.000000000E+00  1.361870512E-01  7.524835850E+02 
        35  9.860190000E-04 -5.518970000E-03  0.000000000E+00  1.207263683E-01  5.399352328E+03 
        36  4.384000000E-04 -3.696570000E-03  0.000000000E+00  8.265593094E-02  5.988720418E+03 
        37  9.885790000E-01 -2.851310000E-03  0.000000000E+00  1.239881253E-01  1.057656867E+03 
        38  1.095110000E-04 -1.855900000E-03  0.000000000E+00  4.253547866E-02  6.382383912E+03 
        39  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.221553025E-02  6.525510044E+03 
        40  1.008950000E+00  0.000000000E+00  0.000000000E+00  1.180633596E-01  1.315199432E+03 
        41  1.095110000E-04  1.855900000E-03  0.000000000E+00  4.253547882E-02  6.382383912E+03 
        42  9.885790000E-01  2.851310000E-03  0.000000000E+00  1.239881254E-01  1.057656852E+03 
        43  4.384000000E-04  3.696570000E-03  0.000000000E+00  8.265593111E-02  5.988720418E+03 
        44  9.860190000E-04  5.518970000E-03  0.000000000E+00  1.207263684E-01  5.399352330E+03 
        45  9.641170000E-01  6.185660000E-03  0.000000000E+00  1.361870514E-01  7.524835643E+02 
        46  1.752850000E-03  7.324960000E-03  0.000000000E+00  1.550048806E-01  4.680610228E+03 
